method,game,seed,bin,return,agent_steps
DreamerV3,krull,0,17.0,9763.333333333334,
DreamerV3,krull,0,18.0,9596.666666666666,
DreamerV3,krull,0,19.0,7862.5,
DreamerV3,krull,1,0.0,1350.0,
DreamerV3,krull,1,1.0,1105.0,
DreamerV3,krull,1,2.0,2880.0,
DreamerV3,krull,1,3.0,1667.5,
DreamerV3,krull,1,4.0,2556.6666666666665,
DreamerV3,krull,1,5.0,2575.0,
DreamerV3,krull,1,6.0,3706.6666666666665,
DreamerV3,krull,1,7.0,4250.0,
DreamerV3,krull,1,8.0,6366.666666666667,
DreamerV3,krull,1,9.0,6305.0,
DreamerV3,krull,1,10.0,6092.5,
DreamerV3,krull,1,11.0,6405.0,
DreamerV3,krull,1,12.0,8140.0,
DreamerV3,krull,1,13.0,8592.5,
DreamerV3,krull,1,14.0,6820.0,
DreamerV3,krull,1,15.0,8060.0,
DreamerV3,krull,1,16.0,7202.5,
DreamerV3,krull,1,17.0,8480.0,
DreamerV3,krull,1,18.0,6910.0,
DreamerV3,krull,1,19.0,8042.5,
DreamerV3,krull,2,0.0,1830.0,
DreamerV3,krull,2,1.0,2047.5,
DreamerV3,krull,2,2.0,1442.5,
DreamerV3,krull,2,3.0,2015.0,
DreamerV3,krull,2,4.0,3446.6666666666665,
DreamerV3,krull,2,5.0,3797.5,
DreamerV3,krull,2,6.0,4472.5,
DreamerV3,krull,2,7.0,6506.666666666667,
DreamerV3,krull,2,8.0,5678.0,
DreamerV3,krull,2,9.0,6233.333333333333,
DreamerV3,krull,2,10.0,7585.0,
DreamerV3,krull,2,11.0,6662.5,
DreamerV3,krull,2,12.0,5897.5,
DreamerV3,krull,2,13.0,5992.5,
DreamerV3,krull,2,14.0,6937.5,
DreamerV3,krull,2,15.0,6817.5,
DreamerV3,krull,2,16.0,7585.0,
DreamerV3,krull,2,17.0,7936.666666666667,
DreamerV3,krull,2,18.0,7322.5,
DreamerV3,krull,2,19.0,6297.5,
DreamerV3,krull,3,0.0,1950.0,
DreamerV3,krull,3,1.0,1332.5,
DreamerV3,krull,3,2.0,2187.5,
DreamerV3,krull,3,3.0,2532.5,
DreamerV3,krull,3,4.0,4123.333333333333,
DreamerV3,krull,3,5.0,5306.666666666667,
DreamerV3,krull,3,6.0,5157.5,
DreamerV3,krull,3,7.0,7135.0,
DreamerV3,krull,3,8.0,4718.0,
DreamerV3,krull,3,9.0,6853.333333333333,
DreamerV3,krull,3,10.0,7477.5,
DreamerV3,krull,3,11.0,7035.0,
DreamerV3,krull,3,12.0,7335.0,
DreamerV3,krull,3,13.0,7350.0,
DreamerV3,krull,3,14.0,7393.333333333333,
DreamerV3,krull,3,15.0,6955.0,
DreamerV3,krull,3,16.0,6442.5,
DreamerV3,krull,3,17.0,8087.5,
DreamerV3,krull,3,18.0,7742.5,
DreamerV3,krull,3,19.0,8556.666666666666,
DreamerV3,krull,4,0.0,1953.3333333333333,
DreamerV3,krull,4,1.0,2067.5,
DreamerV3,krull,4,2.0,1992.5,
DreamerV3,krull,4,3.0,1746.6666666666667,
DreamerV3,krull,4,4.0,2312.0,
DreamerV3,krull,4,5.0,3930.0,
DreamerV3,krull,4,6.0,4015.0,
DreamerV3,krull,4,7.0,6063.333333333333,
DreamerV3,krull,4,8.0,6110.0,
DreamerV3,krull,4,9.0,6382.5,
DreamerV3,krull,4,10.0,7613.333333333333,
DreamerV3,krull,4,11.0,6957.5,
DreamerV3,krull,4,12.0,6990.0,
DreamerV3,krull,4,13.0,8287.5,
DreamerV3,krull,4,14.0,10180.0,
DreamerV3,krull,4,15.0,8760.0,
DreamerV3,krull,4,16.0,7956.666666666667,
DreamerV3,krull,4,17.0,10366.666666666666,
DreamerV3,krull,4,18.0,6885.0,
DreamerV3,krull,4,19.0,9790.0,
DreamerV3,kung_fu_master,0,0.0,360.0,
DreamerV3,kung_fu_master,0,1.0,260.0,
DreamerV3,kung_fu_master,0,2.0,416.6666666666667,
DreamerV3,kung_fu_master,0,3.0,5566.666666666667,
DreamerV3,kung_fu_master,0,4.0,7800.0,
DreamerV3,kung_fu_master,0,5.0,9950.0,
DreamerV3,kung_fu_master,0,6.0,6950.0,
DreamerV3,kung_fu_master,0,7.0,6266.666666666667,
DreamerV3,kung_fu_master,0,8.0,6533.333333333333,
DreamerV3,kung_fu_master,0,9.0,7950.0,
DreamerV3,kung_fu_master,0,10.0,14600.0,
DreamerV3,kung_fu_master,0,11.0,7366.666666666667,
DreamerV3,kung_fu_master,0,12.0,13100.0,
DreamerV3,kung_fu_master,0,13.0,17300.0,
DreamerV3,kung_fu_master,0,14.0,17750.0,
DreamerV3,kung_fu_master,0,15.0,12400.0,
DreamerV3,kung_fu_master,0,16.0,17900.0,
DreamerV3,kung_fu_master,0,17.0,7650.0,
DreamerV3,kung_fu_master,0,18.0,31000.0,
DreamerV3,kung_fu_master,0,19.0,26600.0,
DreamerV3,kung_fu_master,1,0.0,280.0,
DreamerV3,kung_fu_master,1,1.0,316.6666666666667,
DreamerV3,kung_fu_master,1,2.0,1675.0,
DreamerV3,kung_fu_master,1,3.0,8200.0,
DreamerV3,kung_fu_master,1,5.0,26750.0,
DreamerV3,kung_fu_master,1,6.0,29950.0,
DreamerV3,kung_fu_master,1,7.0,32800.0,
DreamerV3,kung_fu_master,1,8.0,23200.0,
DreamerV3,kung_fu_master,1,9.0,57600.0,
DreamerV3,kung_fu_master,1,10.0,31600.0,
DreamerV3,kung_fu_master,1,11.0,37400.0,
DreamerV3,kung_fu_master,1,12.0,34800.0,
DreamerV3,kung_fu_master,1,13.0,21500.0,
DreamerV3,kung_fu_master,1,14.0,25800.0,
DreamerV3,kung_fu_master,1,15.0,30400.0,
DreamerV3,kung_fu_master,1,16.0,32700.0,
DreamerV3,kung_fu_master,1,17.0,39400.0,
DreamerV3,kung_fu_master,1,18.0,23200.0,
DreamerV3,kung_fu_master,1,19.0,22600.0,
DreamerV3,kung_fu_master,2,0.0,625.0,
DreamerV3,kung_fu_master,2,1.0,516.6666666666666,
DreamerV3,kung_fu_master,2,2.0,480.0,
DreamerV3,kung_fu_master,2,3.0,1850.0,
DreamerV3,kung_fu_master,2,4.0,3500.0,
DreamerV3,kung_fu_master,2,5.0,9100.0,
DreamerV3,kung_fu_master,2,6.0,10000.0,
DreamerV3,kung_fu_master,2,7.0,21900.0,
DreamerV3,kung_fu_master,2,8.0,12933.333333333334,
DreamerV3,kung_fu_master,2,9.0,16800.0,
DreamerV3,kung_fu_master,2,10.0,16200.0,
DreamerV3,kung_fu_master,2,11.0,15400.0,
DreamerV3,kung_fu_master,2,12.0,10133.333333333334,
DreamerV3,kung_fu_master,2,13.0,24500.0,
DreamerV3,kung_fu_master,2,14.0,11600.0,
DreamerV3,kung_fu_master,2,15.0,24400.0,
DreamerV3,kung_fu_master,2,16.0,14900.0,
DreamerV3,kung_fu_master,2,17.0,17600.0,
DreamerV3,kung_fu_master,2,18.0,21800.0,
DreamerV3,kung_fu_master,2,19.0,14300.0,
DreamerV3,kung_fu_master,3,0.0,280.0,
DreamerV3,kung_fu_master,3,1.0,540.0,
DreamerV3,kung_fu_master,3,2.0,566.6666666666666,
DreamerV3,kung_fu_master,3,3.0,4766.666666666667,
DreamerV3,kung_fu_master,3,4.0,9100.0,
DreamerV3,kung_fu_master,3,5.0,22950.0,
DreamerV3,kung_fu_master,3,6.0,19100.0,
DreamerV3,kung_fu_master,3,7.0,20400.0,
DreamerV3,kung_fu_master,3,8.0,32200.0,
DreamerV3,kung_fu_master,3,9.0,32200.0,
DreamerV3,kung_fu_master,3,10.0,28200.0,
DreamerV3,kung_fu_master,3,11.0,38000.0,
DreamerV3,kung_fu_master,3,12.0,24200.0,
DreamerV3,kung_fu_master,3,13.0,19000.0,
DreamerV3,kung_fu_master,3,14.0,20400.0,
DreamerV3,kung_fu_master,3,15.0,19300.0,
DreamerV3,kung_fu_master,3,16.0,29200.0,
DreamerV3,kung_fu_master,3,17.0,21700.0,
DreamerV3,kung_fu_master,3,18.0,14200.0,
DreamerV3,kung_fu_master,3,19.0,18500.0,
DreamerV3,kung_fu_master,4,0.0,320.0,
DreamerV3,kung_fu_master,4,1.0,360.0,
DreamerV3,kung_fu_master,4,2.0,1100.0,
DreamerV3,kung_fu_master,4,3.0,2520.0,
DreamerV3,kung_fu_master,4,4.0,6833.333333333333,
DreamerV3,kung_fu_master,4,5.0,11300.0,
DreamerV3,kung_fu_master,4,6.0,9866.666666666666,
DreamerV3,kung_fu_master,4,7.0,15900.0,
DreamerV3,kung_fu_master,4,8.0,13750.0,
DreamerV3,kung_fu_master,4,9.0,13600.0,
DreamerV3,kung_fu_master,4,10.0,16350.0,
DreamerV3,kung_fu_master,4,11.0,16150.0,
DreamerV3,kung_fu_master,4,12.0,18750.0,
DreamerV3,kung_fu_master,4,13.0,26250.0,
DreamerV3,kung_fu_master,4,14.0,37000.0,
DreamerV3,kung_fu_master,4,15.0,28000.0,
DreamerV3,kung_fu_master,4,16.0,26100.0,
DreamerV3,kung_fu_master,4,17.0,22000.0,
DreamerV3,kung_fu_master,4,18.0,19200.0,
DreamerV3,kung_fu_master,4,19.0,23700.0,
DreamerV3,ms_pacman,0,0.0,355.0,
DreamerV3,ms_pacman,0,1.0,580.0,
DreamerV3,ms_pacman,0,2.0,451.25,
DreamerV3,ms_pacman,0,3.0,507.77777777777777,
DreamerV3,ms_pacman,0,4.0,673.75,
DreamerV3,ms_pacman,0,5.0,1112.857142857143,
DreamerV3,ms_pacman,0,6.0,1081.4285714285713,
DreamerV3,ms_pacman,0,7.0,886.6666666666666,
DreamerV3,ms_pacman,0,8.0,1328.5714285714287,
DreamerV3,ms_pacman,0,9.0,890.0,
DreamerV3,ms_pacman,0,10.0,982.8571428571429,
DreamerV3,ms_pacman,0,11.0,1715.0,
DreamerV3,ms_pacman,0,12.0,1128.5714285714287,
DreamerV3,ms_pacman,0,13.0,1040.0,
DreamerV3,ms_pacman,0,14.0,2300.0,
DreamerV3,ms_pacman,0,15.0,2125.0,
DreamerV3,ms_pacman,0,16.0,1714.2857142857142,
DreamerV3,ms_pacman,0,17.0,2057.1428571428573,
DreamerV3,ms_pacman,0,18.0,1958.5714285714287,
DreamerV3,ms_pacman,0,19.0,3266.0,
DreamerV3,ms_pacman,1,0.0,235.0,
DreamerV3,ms_pacman,1,1.0,383.3333333333333,
DreamerV3,ms_pacman,1,2.0,395.0,
DreamerV3,ms_pacman,1,3.0,983.3333333333334,
DreamerV3,ms_pacman,1,4.0,455.55555555555554,
DreamerV3,ms_pacman,1,5.0,463.75,
DreamerV3,ms_pacman,1,6.0,633.75,
DreamerV3,ms_pacman,1,7.0,802.5,
DreamerV3,ms_pacman,1,8.0,788.5714285714286,
DreamerV3,ms_pacman,1,9.0,728.8888888888889,
DreamerV3,ms_pacman,1,10.0,722.8571428571429,
DreamerV3,ms_pacman,1,11.0,757.5,
DreamerV3,ms_pacman,1,12.0,877.1428571428571,
DreamerV3,ms_pacman,1,13.0,995.0,
DreamerV3,ms_pacman,1,14.0,915.7142857142857,
DreamerV3,ms_pacman,1,15.0,1026.25,
DreamerV3,ms_pacman,1,16.0,1301.6666666666667,
DreamerV3,ms_pacman,1,17.0,1141.4285714285713,
DreamerV3,ms_pacman,1,18.0,1144.2857142857142,
DreamerV3,ms_pacman,1,19.0,1100.0,
DreamerV3,ms_pacman,2,0.0,259.0,
DreamerV3,ms_pacman,2,1.0,264.44444444444446,
DreamerV3,ms_pacman,2,2.0,387.5,
DreamerV3,ms_pacman,2,3.0,443.75,
DreamerV3,ms_pacman,2,4.0,408.8888888888889,
DreamerV3,ms_pacman,2,5.0,461.42857142857144,
DreamerV3,ms_pacman,2,6.0,547.5,
DreamerV3,ms_pacman,2,7.0,652.8571428571429,
DreamerV3,ms_pacman,2,8.0,617.7777777777778,
DreamerV3,ms_pacman,2,9.0,682.2222222222222,
DreamerV3,ms_pacman,2,10.0,847.1428571428571,
DreamerV3,ms_pacman,2,11.0,777.7777777777778,
DreamerV3,ms_pacman,2,12.0,1488.3333333333333,
DreamerV3,ms_pacman,2,13.0,1285.0,
DreamerV3,ms_pacman,2,14.0,1328.3333333333333,
DreamerV3,ms_pacman,2,15.0,1288.75,
DreamerV3,ms_pacman,2,16.0,1301.4285714285713,
DreamerV3,ms_pacman,2,17.0,1561.25,
DreamerV3,ms_pacman,2,18.0,1703.3333333333333,
DreamerV3,ms_pacman,2,19.0,1437.142857142857,
DreamerV3,ms_pacman,3,0.0,239.0,
DreamerV3,ms_pacman,3,1.0,361.1111111111111,
DreamerV3,ms_pacman,3,2.0,426.6666666666667,
DreamerV3,ms_pacman,3,3.0,396.25,
DreamerV3,ms_pacman,3,4.0,512.5,
DreamerV3,ms_pacman,3,5.0,350.0,
DreamerV3,ms_pacman,3,6.0,467.14285714285717,
DreamerV3,ms_pacman,3,7.0,308.75,
DreamerV3,ms_pacman,3,8.0,558.5714285714286,
DreamerV3,ms_pacman,3,9.0,962.5,
DreamerV3,ms_pacman,3,10.0,960.0,
DreamerV3,ms_pacman,3,11.0,871.25,
DreamerV3,ms_pacman,3,12.0,880.0,
DreamerV3,ms_pacman,3,13.0,830.0,
DreamerV3,ms_pacman,3,14.0,871.1111111111111,
DreamerV3,ms_pacman,3,15.0,990.0,
DreamerV3,ms_pacman,3,16.0,928.5714285714286,
DreamerV3,ms_pacman,3,17.0,968.75,
DreamerV3,ms_pacman,3,18.0,1191.6666666666667,
DreamerV3,ms_pacman,3,19.0,1598.3333333333333,
DreamerV3,ms_pacman,4,0.0,215.0,
DreamerV3,ms_pacman,4,1.0,383.75,
DreamerV3,ms_pacman,4,2.0,401.1111111111111,
DreamerV3,ms_pacman,4,3.0,473.75,
DreamerV3,ms_pacman,4,4.0,452.5,
DreamerV3,ms_pacman,4,5.0,430.0,
DreamerV3,ms_pacman,4,6.0,523.75,
DreamerV3,ms_pacman,4,7.0,488.0,
DreamerV3,ms_pacman,4,8.0,1067.142857142857,
DreamerV3,ms_pacman,4,9.0,1055.0,
DreamerV3,ms_pacman,4,10.0,1262.857142857143,
DreamerV3,ms_pacman,4,11.0,1268.3333333333333,
DreamerV3,ms_pacman,4,12.0,1097.5,
DreamerV3,ms_pacman,4,13.0,1130.0,
DreamerV3,ms_pacman,4,14.0,1325.0,
DreamerV3,ms_pacman,4,15.0,1226.6666666666667,
DreamerV3,ms_pacman,4,16.0,1271.6666666666667,
DreamerV3,ms_pacman,4,17.0,1770.0,
DreamerV3,ms_pacman,4,18.0,1948.0,
DreamerV3,ms_pacman,4,19.0,1428.3333333333333,
DreamerV3,pong,0,0.0,-20.6,
DreamerV3,pong,0,1.0,-20.5,
DreamerV3,pong,0,2.0,-20.5,
DreamerV3,pong,0,3.0,-21.0,
DreamerV3,pong,0,4.0,-20.666666666666668,
DreamerV3,pong,0,5.0,-20.833333333333332,
DreamerV3,pong,0,6.0,-19.8,
DreamerV3,pong,0,7.0,-19.0,
DreamerV3,pong,0,8.0,-17.0,
DreamerV3,pong,0,9.0,-14.666666666666666,
DreamerV3,pong,0,10.0,-16.0,
DreamerV3,pong,0,11.0,-14.5,
DreamerV3,pong,0,12.0,-17.333333333333332,
DreamerV3,pong,0,13.0,-16.0,
DreamerV3,pong,0,14.0,-13.5,
DreamerV3,pong,0,15.0,-13.0,
DreamerV3,pong,0,16.0,-16.5,
DreamerV3,pong,0,17.0,-12.0,
DreamerV3,pong,0,18.0,-8.0,
DreamerV3,pong,0,19.0,-9.0,
DreamerV3,pong,1,0.0,-20.0,
DreamerV3,pong,1,1.0,-20.333333333333332,
DreamerV3,pong,1,2.0,-21.0,
DreamerV3,pong,1,3.0,-21.0,
DreamerV3,pong,1,4.0,-20.833333333333332,
DreamerV3,pong,1,5.0,-20.333333333333332,
DreamerV3,pong,1,6.0,-20.8,
DreamerV3,pong,1,7.0,-19.0,
DreamerV3,pong,1,8.0,-15.5,
DreamerV3,pong,1,9.0,-13.5,
DreamerV3,pong,1,10.0,-12.666666666666666,
DreamerV3,pong,1,11.0,-10.0,
DreamerV3,pong,1,12.0,-9.0,
DreamerV3,pong,1,13.0,-10.0,
DreamerV3,pong,1,14.0,-2.5,
DreamerV3,pong,1,15.0,-5.5,
DreamerV3,pong,1,16.0,-11.5,
DreamerV3,pong,1,17.0,-1.5,
DreamerV3,pong,1,18.0,-11.0,
DreamerV3,pong,1,19.0,6.0,
DreamerV3,pong,2,0.0,-19.8,
DreamerV3,pong,2,1.0,-21.0,
DreamerV3,pong,2,2.0,-21.0,
DreamerV3,pong,2,3.0,-20.833333333333332,
DreamerV3,pong,2,4.0,-20.5,
DreamerV3,pong,2,5.0,-20.0,
DreamerV3,pong,2,6.0,-20.5,
DreamerV3,pong,2,7.0,-17.0,
DreamerV3,pong,2,8.0,-17.333333333333332,
DreamerV3,pong,2,9.0,-13.0,
DreamerV3,pong,2,10.0,-14.5,
DreamerV3,pong,2,11.0,-14.0,
DreamerV3,pong,2,12.0,-14.0,
DreamerV3,pong,2,13.0,-17.666666666666668,
DreamerV3,pong,2,14.0,-16.0,
DreamerV3,pong,2,15.0,-14.5,
DreamerV3,pong,2,16.0,-15.333333333333334,
DreamerV3,pong,2,17.0,-13.0,
DreamerV3,pong,2,18.0,-12.0,
DreamerV3,pong,2,19.0,-9.5,
DreamerV3,pong,3,0.0,-20.25,
DreamerV3,pong,3,1.0,-20.666666666666668,
DreamerV3,pong,3,2.0,-20.5,
DreamerV3,pong,3,3.0,-20.333333333333332,
DreamerV3,pong,3,4.0,-20.5,
DreamerV3,pong,3,5.0,-20.666666666666668,
DreamerV3,pong,3,6.0,-19.6,
DreamerV3,pong,3,7.0,-15.333333333333334,
DreamerV3,pong,3,8.0,-18.333333333333332,
DreamerV3,pong,3,9.0,-16.333333333333332,
DreamerV3,pong,3,10.0,-16.0,
DreamerV3,pong,3,11.0,-16.0,
DreamerV3,pong,3,12.0,-12.0,
DreamerV3,pong,3,13.0,-16.5,
DreamerV3,pong,3,14.0,-13.0,
DreamerV3,pong,3,15.0,-9.0,
DreamerV3,pong,3,16.0,-12.5,
DreamerV3,pong,3,17.0,-7.0,
DreamerV3,pong,3,18.0,-5.0,
DreamerV3,pong,3,19.0,-8.0,
DreamerV3,pong,4,0.0,-19.6,
DreamerV3,pong,4,1.0,-20.5,
DreamerV3,pong,4,2.0,-21.0,
DreamerV3,pong,4,3.0,-20.833333333333332,
DreamerV3,pong,4,4.0,-20.714285714285715,
DreamerV3,pong,4,5.0,-21.0,
DreamerV3,pong,4,6.0,-19.8,
DreamerV3,pong,4,7.0,-18.666666666666668,
DreamerV3,pong,4,8.0,-18.666666666666668,
DreamerV3,pong,4,9.0,-18.5,
DreamerV3,pong,4,10.0,-15.5,
DreamerV3,pong,4,11.0,-15.0,
DreamerV3,pong,4,12.0,-15.333333333333334,
DreamerV3,pong,4,13.0,-14.5,
DreamerV3,pong,4,14.0,-11.5,
DreamerV3,pong,4,15.0,-16.333333333333332,
DreamerV3,pong,4,16.0,-15.0,
DreamerV3,pong,4,17.0,-10.0,
DreamerV3,pong,4,18.0,-14.0,
DreamerV3,pong,4,19.0,-3.0,
DreamerV3,private_eye,0,0.0,100.0,
DreamerV3,private_eye,0,1.0,100.0,
DreamerV3,private_eye,0,2.0,100.0,
DreamerV3,private_eye,0,3.0,100.0,
DreamerV3,private_eye,0,4.0,100.0,
DreamerV3,private_eye,0,5.0,100.0,
DreamerV3,private_eye,0,6.0,100.0,
DreamerV3,private_eye,0,7.0,100.0,
DreamerV3,private_eye,0,8.0,100.0,
DreamerV3,private_eye,0,9.0,100.0,
DreamerV3,private_eye,0,10.0,-450.0,
DreamerV3,private_eye,0,11.0,100.0,
DreamerV3,private_eye,0,12.0,100.0,
DreamerV3,private_eye,0,13.0,100.0,
DreamerV3,private_eye,0,14.0,100.0,
DreamerV3,private_eye,0,15.0,100.0,
DreamerV3,private_eye,0,16.0,100.0,
DreamerV3,private_eye,0,17.0,100.0,
DreamerV3,private_eye,0,18.0,100.0,
DreamerV3,private_eye,0,19.0,100.0,
DreamerV3,private_eye,1,0.0,100.0,
DreamerV3,private_eye,1,1.0,100.0,
DreamerV3,private_eye,1,2.0,50.0,
DreamerV3,private_eye,1,3.0,100.0,
DreamerV3,private_eye,1,4.0,100.0,
DreamerV3,private_eye,1,5.0,100.0,
DreamerV3,private_eye,1,6.0,100.0,
DreamerV3,private_eye,1,7.0,100.0,
DreamerV3,private_eye,1,8.0,100.0,
DreamerV3,private_eye,1,9.0,100.0,
DreamerV3,private_eye,1,10.0,100.0,
DreamerV3,private_eye,1,11.0,100.0,
DreamerV3,private_eye,1,12.0,100.0,
DreamerV3,private_eye,1,13.0,-1000.0,
DreamerV3,private_eye,1,14.0,100.0,
DreamerV3,private_eye,1,15.0,100.0,
DreamerV3,private_eye,1,16.0,100.0,
DreamerV3,private_eye,1,17.0,100.0,
DreamerV3,private_eye,1,18.0,100.0,
DreamerV3,private_eye,1,19.0,100.0,
DreamerV3,private_eye,2,0.0,100.0,
DreamerV3,private_eye,2,1.0,-29.0,
DreamerV3,private_eye,2,2.0,0.0,
DreamerV3,private_eye,2,3.0,50.0,
DreamerV3,private_eye,2,4.0,100.0,
DreamerV3,private_eye,2,5.0,100.0,
DreamerV3,private_eye,2,6.0,100.0,
DreamerV3,private_eye,2,7.0,100.0,
DreamerV3,private_eye,2,8.0,100.0,
DreamerV3,private_eye,2,9.0,100.0,
DreamerV3,private_eye,2,10.0,100.0,
DreamerV3,private_eye,2,11.0,100.0,
DreamerV3,private_eye,2,12.0,100.0,
DreamerV3,private_eye,2,13.0,100.0,
DreamerV3,private_eye,2,14.0,100.0,
DreamerV3,private_eye,2,15.0,100.0,
DreamerV3,private_eye,2,16.0,100.0,
DreamerV3,private_eye,2,17.0,100.0,
DreamerV3,private_eye,2,18.0,100.0,
DreamerV3,private_eye,2,19.0,100.0,
DreamerV3,private_eye,3,0.0,100.0,
DreamerV3,private_eye,3,1.0,100.0,
DreamerV3,private_eye,3,2.0,-500.0,
DreamerV3,private_eye,3,3.0,50.0,
DreamerV3,private_eye,3,4.0,100.0,
DreamerV3,private_eye,3,5.0,100.0,
DreamerV3,private_eye,3,6.0,100.0,
DreamerV3,private_eye,3,7.0,100.0,
DreamerV3,private_eye,3,8.0,100.0,
DreamerV3,private_eye,3,9.0,100.0,
DreamerV3,private_eye,3,10.0,100.0,
DreamerV3,private_eye,3,11.0,100.0,
DreamerV3,private_eye,3,12.0,100.0,
DreamerV3,private_eye,3,13.0,100.0,
DreamerV3,private_eye,3,14.0,100.0,
DreamerV3,private_eye,3,15.0,100.0,
DreamerV3,private_eye,3,16.0,100.0,
DreamerV3,private_eye,3,17.0,100.0,
DreamerV3,private_eye,3,18.0,100.0,
DreamerV3,private_eye,3,19.0,100.0,
DreamerV3,private_eye,4,0.0,100.0,
DreamerV3,private_eye,4,1.0,65.0,
DreamerV3,private_eye,4,2.0,1987.0,
DreamerV3,private_eye,4,3.0,1809.0,
DreamerV3,private_eye,4,4.0,4235.0,
DreamerV3,private_eye,4,5.0,4629.5,
DreamerV3,private_eye,4,6.0,-400.0,
DreamerV3,private_eye,4,7.0,-132.0,
DreamerV3,private_eye,4,8.0,-201.0,
DreamerV3,private_eye,4,9.0,-253.0,
DreamerV3,private_eye,4,10.0,-300.0,
DreamerV3,private_eye,4,11.0,-550.0,
DreamerV3,private_eye,4,12.0,1597.0,
DreamerV3,private_eye,4,13.0,4100.0,
DreamerV3,private_eye,4,14.0,4431.0,
DreamerV3,private_eye,4,15.0,1349.5,
DreamerV3,private_eye,4,16.0,2266.0,
DreamerV3,private_eye,4,17.0,3826.5,
DreamerV3,private_eye,4,18.0,4285.0,
DreamerV3,private_eye,4,19.0,3884.0,
DreamerV3,qbert,0,0.0,107.14285714285714,
DreamerV3,qbert,0,1.0,158.33333333333334,
DreamerV3,qbert,0,2.0,425.0,
DreamerV3,qbert,0,3.0,298.0769230769231,
DreamerV3,qbert,0,4.0,350.0,
DreamerV3,qbert,0,5.0,542.5,
DreamerV3,qbert,0,6.0,539.5833333333334,
DreamerV3,qbert,0,7.0,559.0909090909091,
DreamerV3,qbert,0,8.0,465.90909090909093,
DreamerV3,qbert,0,9.0,564.5833333333334,
DreamerV3,qbert,0,10.0,770.0,
DreamerV3,qbert,0,11.0,805.5555555555555,
DreamerV3,qbert,0,12.0,757.5,
DreamerV3,qbert,0,13.0,800.0,
DreamerV3,qbert,0,14.0,1119.4444444444443,
DreamerV3,qbert,0,15.0,862.5,
DreamerV3,qbert,0,16.0,1337.5,
DreamerV3,qbert,0,17.0,996.875,
DreamerV3,qbert,0,18.0,1184.375,
DreamerV3,qbert,0,19.0,1171.875,
DreamerV3,qbert,1,0.0,146.66666666666666,
DreamerV3,qbert,1,1.0,226.66666666666666,
DreamerV3,qbert,1,2.0,178.84615384615384,
DreamerV3,qbert,1,3.0,286.3636363636364,
DreamerV3,qbert,1,4.0,382.6923076923077,
DreamerV3,qbert,1,5.0,481.6666666666667,
DreamerV3,qbert,1,6.0,654.1666666666666,
DreamerV3,qbert,1,7.0,580.3571428571429,
DreamerV3,qbert,1,8.0,648.0769230769231,
DreamerV3,qbert,1,9.0,619.6428571428571,
DreamerV3,qbert,1,10.0,656.25,
DreamerV3,qbert,1,11.0,706.8181818181819,
DreamerV3,qbert,1,12.0,750.0,
DreamerV3,qbert,1,13.0,770.0,
DreamerV3,qbert,1,14.0,722.7272727272727,
DreamerV3,qbert,1,15.0,735.0,
DreamerV3,qbert,1,16.0,722.7272727272727,
DreamerV3,qbert,1,17.0,735.0,
DreamerV3,qbert,1,18.0,1072.5,
DreamerV3,qbert,1,19.0,783.3333333333334,
DreamerV3,qbert,2,0.0,196.42857142857142,
DreamerV3,qbert,2,1.0,134.375,
DreamerV3,qbert,2,2.0,276.7857142857143,
DreamerV3,qbert,2,3.0,387.5,
DreamerV3,qbert,2,4.0,375.0,
DreamerV3,qbert,2,5.0,555.7692307692307,
DreamerV3,qbert,2,6.0,620.8333333333334,
DreamerV3,qbert,2,7.0,642.3076923076923,
DreamerV3,qbert,2,8.0,672.9166666666666,
DreamerV3,qbert,2,9.0,660.4166666666666,
DreamerV3,qbert,2,10.0,662.5,
DreamerV3,qbert,2,11.0,685.4166666666666,
DreamerV3,qbert,2,12.0,697.7272727272727,
DreamerV3,qbert,2,13.0,690.0,
DreamerV3,qbert,2,14.0,772.5,
DreamerV3,qbert,2,15.0,1172.2222222222222,
DreamerV3,qbert,2,16.0,762.5,
DreamerV3,qbert,2,17.0,1127.7777777777778,
DreamerV3,qbert,2,18.0,1130.5555555555557,
DreamerV3,qbert,2,19.0,1603.125,
DreamerV3,qbert,3,0.0,158.92857142857142,
DreamerV3,qbert,3,1.0,109.375,
DreamerV3,qbert,3,2.0,210.9375,
DreamerV3,qbert,3,3.0,257.3529411764706,
DreamerV3,qbert,3,4.0,273.4375,
DreamerV3,qbert,3,5.0,298.4375,
DreamerV3,qbert,3,6.0,295.0,
DreamerV3,qbert,3,7.0,289.0625,
DreamerV3,qbert,3,8.0,307.8125,
DreamerV3,qbert,3,9.0,378.3333333333333,
DreamerV3,qbert,3,10.0,344.64285714285717,
DreamerV3,qbert,3,11.0,609.6153846153846,
DreamerV3,qbert,3,12.0,704.5454545454545,
DreamerV3,qbert,3,13.0,613.6363636363636,
DreamerV3,qbert,3,14.0,727.5,
DreamerV3,qbert,3,15.0,713.6363636363636,
DreamerV3,qbert,3,16.0,735.0,
DreamerV3,qbert,3,17.0,761.3636363636364,
DreamerV3,qbert,3,18.0,872.2222222222222,
DreamerV3,qbert,3,19.0,1122.7272727272727,
DreamerV3,qbert,4,0.0,207.14285714285714,
DreamerV3,qbert,4,1.0,143.33333333333334,
DreamerV3,qbert,4,2.0,275.0,
