method,game,seed,bin,return
CoRe-WM old,krull,4,13,8293.333333333334
CoRe-WM old,krull,4,14,8732.5
CoRe-WM old,krull,4,15,7546.666666666667
CoRe-WM old,krull,4,16,8547.5
CoRe-WM old,krull,4,17,6665.0
CoRe-WM old,krull,4,18,8030.0
CoRe-WM old,krull,4,19,7630.0
CoRe-WM old,kung_fu_master,0,0,250.0
CoRe-WM old,kung_fu_master,0,1,550.0
CoRe-WM old,kung_fu_master,0,2,540.0
CoRe-WM old,kung_fu_master,0,3,1575.0
CoRe-WM old,kung_fu_master,0,4,3050.0
CoRe-WM old,kung_fu_master,0,5,6033.333333333333
CoRe-WM old,kung_fu_master,0,6,5833.333333333333
CoRe-WM old,kung_fu_master,0,7,8766.666666666666
CoRe-WM old,kung_fu_master,0,8,7150.0
CoRe-WM old,kung_fu_master,0,9,9800.0
CoRe-WM old,kung_fu_master,0,10,7233.333333333333
CoRe-WM old,kung_fu_master,0,11,8900.0
CoRe-WM old,kung_fu_master,0,12,7100.0
CoRe-WM old,kung_fu_master,0,13,9333.333333333334
CoRe-WM old,kung_fu_master,0,14,9633.333333333334
CoRe-WM old,kung_fu_master,0,15,10566.666666666666
CoRe-WM old,kung_fu_master,0,16,8033.333333333333
CoRe-WM old,kung_fu_master,0,17,6800.0
CoRe-WM old,kung_fu_master,0,18,8533.333333333334
CoRe-WM old,kung_fu_master,0,19,5600.0
CoRe-WM old,kung_fu_master,1,0,300.0
CoRe-WM old,kung_fu_master,1,1,283.3333333333333
CoRe-WM old,kung_fu_master,1,2,780.0
CoRe-WM old,kung_fu_master,1,3,2733.3333333333335
CoRe-WM old,kung_fu_master,1,4,9550.0
CoRe-WM old,kung_fu_master,1,5,8200.0
CoRe-WM old,kung_fu_master,1,6,5400.0
CoRe-WM old,kung_fu_master,1,7,9750.0
CoRe-WM old,kung_fu_master,1,8,9066.666666666666
CoRe-WM old,kung_fu_master,1,9,7666.666666666667
CoRe-WM old,kung_fu_master,1,10,12800.0
CoRe-WM old,kung_fu_master,1,11,18450.0
CoRe-WM old,kung_fu_master,1,12,13133.333333333334
CoRe-WM old,kung_fu_master,1,13,14500.0
CoRe-WM old,kung_fu_master,1,14,16000.0
CoRe-WM old,kung_fu_master,1,15,13850.0
CoRe-WM old,kung_fu_master,1,16,21850.0
CoRe-WM old,kung_fu_master,1,17,18650.0
CoRe-WM old,kung_fu_master,1,18,13450.0
CoRe-WM old,kung_fu_master,1,19,17650.0
CoRe-WM old,kung_fu_master,2,0,380.0
CoRe-WM old,kung_fu_master,2,1,333.3333333333333
CoRe-WM old,kung_fu_master,2,2,180.0
CoRe-WM old,kung_fu_master,2,3,1700.0
CoRe-WM old,kung_fu_master,2,4,9750.0
CoRe-WM old,kung_fu_master,2,5,13133.333333333334
CoRe-WM old,kung_fu_master,2,6,13000.0
CoRe-WM old,kung_fu_master,2,7,33000.0
CoRe-WM old,kung_fu_master,2,8,23800.0
CoRe-WM old,kung_fu_master,2,9,36200.0
CoRe-WM old,kung_fu_master,2,10,23400.0
CoRe-WM old,kung_fu_master,2,11,24600.0
CoRe-WM old,kung_fu_master,2,12,27200.0
CoRe-WM old,kung_fu_master,2,13,31000.0
CoRe-WM old,kung_fu_master,2,14,32700.0
CoRe-WM old,kung_fu_master,2,15,30800.0
CoRe-WM old,kung_fu_master,2,16,55200.0
CoRe-WM old,kung_fu_master,2,17,30100.0
CoRe-WM old,kung_fu_master,2,18,29800.0
CoRe-WM old,kung_fu_master,2,19,16300.0
CoRe-WM old,kung_fu_master,3,0,420.0
CoRe-WM old,kung_fu_master,3,1,400.0
CoRe-WM old,kung_fu_master,3,2,720.0
CoRe-WM old,kung_fu_master,3,3,1650.0
CoRe-WM old,kung_fu_master,3,4,3200.0
CoRe-WM old,kung_fu_master,3,5,5350.0
CoRe-WM old,kung_fu_master,3,6,7250.0
CoRe-WM old,kung_fu_master,3,7,10600.0
CoRe-WM old,kung_fu_master,3,8,8750.0
CoRe-WM old,kung_fu_master,3,9,8466.666666666666
CoRe-WM old,kung_fu_master,3,10,14600.0
CoRe-WM old,kung_fu_master,3,11,7733.333333333333
CoRe-WM old,kung_fu_master,3,12,12100.0
CoRe-WM old,kung_fu_master,3,13,15250.0
CoRe-WM old,kung_fu_master,3,14,8200.0
CoRe-WM old,kung_fu_master,3,15,11450.0
CoRe-WM old,kung_fu_master,3,16,10600.0
CoRe-WM old,kung_fu_master,3,17,13250.0
CoRe-WM old,kung_fu_master,3,18,11400.0
CoRe-WM old,kung_fu_master,3,19,22500.0
CoRe-WM old,kung_fu_master,4,0,540.0
CoRe-WM old,kung_fu_master,4,1,400.0
CoRe-WM old,kung_fu_master,4,2,525.0
CoRe-WM old,kung_fu_master,4,3,700.0
CoRe-WM old,kung_fu_master,4,4,1240.0
CoRe-WM old,kung_fu_master,4,5,8400.0
CoRe-WM old,kung_fu_master,4,6,13500.0
CoRe-WM old,kung_fu_master,4,7,11050.0
CoRe-WM old,kung_fu_master,4,8,13450.0
CoRe-WM old,kung_fu_master,4,9,13466.666666666666
CoRe-WM old,kung_fu_master,4,10,12500.0
CoRe-WM old,kung_fu_master,4,11,11700.0
CoRe-WM old,kung_fu_master,4,12,22600.0
CoRe-WM old,kung_fu_master,4,13,18100.0
CoRe-WM old,kung_fu_master,4,14,17500.0
CoRe-WM old,kung_fu_master,4,15,17500.0
CoRe-WM old,kung_fu_master,4,16,23400.0
CoRe-WM old,kung_fu_master,4,17,18400.0
CoRe-WM old,kung_fu_master,4,18,18550.0
CoRe-WM old,kung_fu_master,4,19,14200.0
CoRe-WM old,ms_pacman,0,0,274.44444444444446
CoRe-WM old,ms_pacman,0,1,314.44444444444446
CoRe-WM old,ms_pacman,0,2,648.75
CoRe-WM old,ms_pacman,0,3,428.75
CoRe-WM old,ms_pacman,0,4,536.6666666666666
CoRe-WM old,ms_pacman,0,5,540.0
CoRe-WM old,ms_pacman,0,6,657.5
CoRe-WM old,ms_pacman,0,7,956.25
CoRe-WM old,ms_pacman,0,8,670.0
CoRe-WM old,ms_pacman,0,9,664.4444444444445
CoRe-WM old,ms_pacman,0,10,645.5555555555555
CoRe-WM old,ms_pacman,0,11,651.25
CoRe-WM old,ms_pacman,0,12,924.2857142857143
CoRe-WM old,ms_pacman,0,13,817.1428571428571
CoRe-WM old,ms_pacman,0,14,971.6666666666666
CoRe-WM old,ms_pacman,0,15,1075.7142857142858
CoRe-WM old,ms_pacman,0,16,1186.0
CoRe-WM old,ms_pacman,0,17,1115.7142857142858
CoRe-WM old,ms_pacman,0,18,1296.6666666666667
CoRe-WM old,ms_pacman,0,19,1421.6666666666667
CoRe-WM old,ms_pacman,1,0,254.0
CoRe-WM old,ms_pacman,1,1,241.25
CoRe-WM old,ms_pacman,1,2,443.75
CoRe-WM old,ms_pacman,1,3,346.6666666666667
CoRe-WM old,ms_pacman,1,4,447.0
CoRe-WM old,ms_pacman,1,5,495.0
CoRe-WM old,ms_pacman,1,6,467.77777777777777
CoRe-WM old,ms_pacman,1,7,483.3333333333333
CoRe-WM old,ms_pacman,1,8,507.14285714285717
CoRe-WM old,ms_pacman,1,9,591.25
CoRe-WM old,ms_pacman,1,10,565.0
CoRe-WM old,ms_pacman,1,11,883.75
CoRe-WM old,ms_pacman,1,12,881.4285714285714
CoRe-WM old,ms_pacman,1,13,935.5555555555555
CoRe-WM old,ms_pacman,1,14,808.5714285714286
CoRe-WM old,ms_pacman,1,15,864.2857142857143
CoRe-WM old,ms_pacman,1,16,1083.3333333333333
CoRe-WM old,ms_pacman,1,17,880.0
CoRe-WM old,ms_pacman,1,18,1237.142857142857
CoRe-WM old,ms_pacman,1,19,1553.3333333333333
CoRe-WM old,ms_pacman,2,0,245.0
CoRe-WM old,ms_pacman,2,1,477.5
CoRe-WM old,ms_pacman,2,2,797.5
CoRe-WM old,ms_pacman,2,3,544.2857142857143
CoRe-WM old,ms_pacman,2,4,636.25
CoRe-WM old,ms_pacman,2,5,887.5
CoRe-WM old,ms_pacman,2,6,443.3333333333333
CoRe-WM old,ms_pacman,2,7,651.25
CoRe-WM old,ms_pacman,2,8,560.0
CoRe-WM old,ms_pacman,2,9,770.0
CoRe-WM old,ms_pacman,2,10,558.8888888888889
CoRe-WM old,ms_pacman,2,11,678.75
CoRe-WM old,ms_pacman,2,12,890.0
CoRe-WM old,ms_pacman,2,13,811.1111111111111
CoRe-WM old,ms_pacman,2,14,902.8571428571429
CoRe-WM old,ms_pacman,2,15,803.3333333333334
CoRe-WM old,ms_pacman,2,16,696.25
CoRe-WM old,ms_pacman,2,17,897.1428571428571
CoRe-WM old,ms_pacman,2,18,821.25
CoRe-WM old,ms_pacman,2,19,977.1428571428571
CoRe-WM old,ms_pacman,3,0,234.0
CoRe-WM old,ms_pacman,3,1,262.0
CoRe-WM old,ms_pacman,3,2,586.25
CoRe-WM old,ms_pacman,3,3,512.8571428571429
CoRe-WM old,ms_pacman,3,4,482.5
CoRe-WM old,ms_pacman,3,5,460.0
CoRe-WM old,ms_pacman,3,6,455.0
CoRe-WM old,ms_pacman,3,7,512.2222222222222
CoRe-WM old,ms_pacman,3,8,586.25
CoRe-WM old,ms_pacman,3,9,1018.5714285714286
CoRe-WM old,ms_pacman,3,10,622.2222222222222
CoRe-WM old,ms_pacman,3,11,785.0
CoRe-WM old,ms_pacman,3,12,758.5714285714286
CoRe-WM old,ms_pacman,3,13,723.3333333333334
CoRe-WM old,ms_pacman,3,14,1068.5714285714287
CoRe-WM old,ms_pacman,3,15,590.0
CoRe-WM old,ms_pacman,3,16,966.25
CoRe-WM old,ms_pacman,3,17,717.5
CoRe-WM old,ms_pacman,3,18,803.75
CoRe-WM old,ms_pacman,3,19,925.7142857142857
CoRe-WM old,ms_pacman,4,0,216.36363636363637
CoRe-WM old,ms_pacman,4,1,259.0
CoRe-WM old,ms_pacman,4,2,351.1111111111111
CoRe-WM old,ms_pacman,4,3,611.25
CoRe-WM old,ms_pacman,4,4,464.2857142857143
CoRe-WM old,ms_pacman,4,5,613.0
CoRe-WM old,ms_pacman,4,6,454.0
CoRe-WM old,ms_pacman,4,7,436.0
CoRe-WM old,ms_pacman,4,8,681.4285714285714
CoRe-WM old,ms_pacman,4,9,752.5
CoRe-WM old,ms_pacman,4,10,1047.142857142857
CoRe-WM old,ms_pacman,4,11,633.75
CoRe-WM old,ms_pacman,4,12,907.7777777777778
CoRe-WM old,ms_pacman,4,13,873.75
CoRe-WM old,ms_pacman,4,14,1112.857142857143
CoRe-WM old,ms_pacman,4,15,972.8571428571429
CoRe-WM old,ms_pacman,4,16,1214.4444444444443
CoRe-WM old,ms_pacman,4,17,1341.6666666666667
CoRe-WM old,ms_pacman,4,18,927.1428571428571
CoRe-WM old,ms_pacman,4,19,826.25
CoRe-WM old,pong,0,0,-20.4
CoRe-WM old,pong,0,1,-20.833333333333332
CoRe-WM old,pong,0,2,-19.4
CoRe-WM old,pong,0,3,-20.833333333333332
CoRe-WM old,pong,0,4,-20.833333333333332
CoRe-WM old,pong,0,5,-20.833333333333332
CoRe-WM old,pong,0,6,-20.666666666666668
CoRe-WM old,pong,0,7,-20.4
CoRe-WM old,pong,0,8,-19.0
CoRe-WM old,pong,0,9,-19.333333333333332
CoRe-WM old,pong,0,10,-20.0
CoRe-WM old,pong,0,11,-17.666666666666668
CoRe-WM old,pong,0,12,-16.5
CoRe-WM old,pong,0,13,-17.0
CoRe-WM old,pong,0,14,-17.0
CoRe-WM old,pong,0,15,-13.5
CoRe-WM old,pong,0,16,-16.333333333333332
CoRe-WM old,pong,0,17,-11.5
CoRe-WM old,pong,0,18,-11.5
CoRe-WM old,pong,0,19,-11.0
CoRe-WM old,pong,1,0,-20.8
CoRe-WM old,pong,1,1,-18.6
CoRe-WM old,pong,1,2,-20.2
CoRe-WM old,pong,1,3,-21.0
CoRe-WM old,pong,1,4,-21.0
CoRe-WM old,pong,1,5,-21.0
CoRe-WM old,pong,1,6,-20.5
CoRe-WM old,pong,1,7,-19.75
CoRe-WM old,pong,1,8,-17.75
CoRe-WM old,pong,1,9,-17.333333333333332
CoRe-WM old,pong,1,10,-19.0
CoRe-WM old,pong,1,11,-19.0
CoRe-WM old,pong,1,12,-16.5
CoRe-WM old,pong,1,13,-15.5
CoRe-WM old,pong,1,14,-15.0
CoRe-WM old,pong,1,15,-16.5
CoRe-WM old,pong,1,16,-12.5
CoRe-WM old,pong,1,17,-10.0
CoRe-WM old,pong,1,18,-11.0
CoRe-WM old,pong,1,19,-10.0
CoRe-WM old,pong,2,0,-20.4
CoRe-WM old,pong,2,1,-20.2
CoRe-WM old,pong,2,2,-20.333333333333332
CoRe-WM old,pong,2,3,-20.5
CoRe-WM old,pong,2,4,-20.833333333333332
CoRe-WM old,pong,2,5,-20.833333333333332
CoRe-WM old,pong,2,6,-19.6
CoRe-WM old,pong,2,7,-18.0
CoRe-WM old,pong,2,8,-17.333333333333332
CoRe-WM old,pong,2,9,-16.333333333333332
CoRe-WM old,pong,2,10,-14.333333333333334
CoRe-WM old,pong,2,11,-13.666666666666666
CoRe-WM old,pong,2,12,-13.5
CoRe-WM old,pong,2,13,-13.333333333333334
CoRe-WM old,pong,2,14,-15.0
CoRe-WM old,pong,2,15,-10.5
CoRe-WM old,pong,2,16,-11.333333333333334
CoRe-WM old,pong,2,17,-8.0
CoRe-WM old,pong,2,18,-10.5
CoRe-WM old,pong,2,19,-7.5
CoRe-WM old,pong,3,0,-20.8
CoRe-WM old,pong,3,1,-20.2
CoRe-WM old,pong,3,2,-21.0
CoRe-WM old,pong,3,3,-20.833333333333332
CoRe-WM old,pong,3,4,-21.0
CoRe-WM old,pong,3,5,-20.4
CoRe-WM old,pong,3,6,-20.714285714285715
CoRe-WM old,pong,3,7,-19.6
CoRe-WM old,pong,3,8,-18.333333333333332
CoRe-WM old,pong,3,9,-21.0
CoRe-WM old,pong,3,10,-19.333333333333332
CoRe-WM old,pong,3,11,-20.0
CoRe-WM old,pong,3,12,-16.5
CoRe-WM old,pong,3,13,-15.5
CoRe-WM old,pong,3,14,-15.0
CoRe-WM old,pong,3,15,-16.0
CoRe-WM old,pong,3,16,-11.5
CoRe-WM old,pong,3,17,-13.5
CoRe-WM old,pong,3,18,-7.5
CoRe-WM old,pong,3,19,-10.0
CoRe-WM old,pong,4,0,-20.8
CoRe-WM old,pong,4,1,-19.2
CoRe-WM old,pong,4,2,-20.833333333333332
CoRe-WM old,pong,4,3,-20.333333333333332
CoRe-WM old,pong,4,4,-21.0
CoRe-WM old,pong,4,5,-20.833333333333332
CoRe-WM old,pong,4,6,-20.666666666666668
CoRe-WM old,pong,4,7,-20.6
CoRe-WM old,pong,4,8,-18.333333333333332
CoRe-WM old,pong,4,9,-15.333333333333334
CoRe-WM old,pong,4,10,-15.0
CoRe-WM old,pong,4,11,-13.333333333333334
CoRe-WM old,pong,4,12,-11.0
CoRe-WM old,pong,4,13,-13.0
CoRe-WM old,pong,4,14,-9.5
CoRe-WM old,pong,4,15,-8.0
CoRe-WM old,pong,4,16,-12.5
CoRe-WM old,pong,4,17,-10.0
CoRe-WM old,pong,4,18,-7.5
CoRe-WM old,pong,4,19,-9.5
CoRe-WM old,private_eye,0,0,100.0
CoRe-WM old,private_eye,0,1,-450.0
CoRe-WM old,private_eye,0,2,-450.0
CoRe-WM old,private_eye,0,3,50.0
CoRe-WM old,private_eye,0,4,50.0
CoRe-WM old,private_eye,0,5,2073.5
CoRe-WM old,private_eye,0,6,100.0
CoRe-WM old,private_eye,0,7,100.0
CoRe-WM old,private_eye,0,8,50.0
CoRe-WM old,private_eye,0,9,-669.0
CoRe-WM old,private_eye,0,10,-172.0
CoRe-WM old,private_eye,0,11,-934.0
CoRe-WM old,private_eye,0,12,100.0
CoRe-WM old,private_eye,0,13,100.0
CoRe-WM old,private_eye,0,14,50.0
CoRe-WM old,private_eye,0,15,50.0
CoRe-WM old,private_eye,0,16,-133.0
CoRe-WM old,private_eye,0,17,-956.0
CoRe-WM old,private_eye,0,18,-368.5
CoRe-WM old,private_eye,0,19,100.0
CoRe-WM old,private_eye,1,0,100.0
CoRe-WM old,private_eye,1,1,100.0
CoRe-WM old,private_eye,1,2,515.5
CoRe-WM old,private_eye,1,3,-122.5
CoRe-WM old,private_eye,1,4,2076.5
CoRe-WM old,private_eye,1,5,100.0
CoRe-WM old,private_eye,1,6,100.0
CoRe-WM old,private_eye,1,7,100.0
CoRe-WM old,private_eye,1,8,-400.0
CoRe-WM old,private_eye,1,9,-113.5
CoRe-WM old,private_eye,1,10,-170.0
CoRe-WM old,private_eye,1,11,-180.0
CoRe-WM old,private_eye,1,12,-502.0
CoRe-WM old,private_eye,1,13,0.0
CoRe-WM old,private_eye,1,14,-300.0
CoRe-WM old,private_eye,1,15,2130.0
CoRe-WM old,private_eye,1,16,6581.5
CoRe-WM old,private_eye,1,17,50.0
CoRe-WM old,private_eye,1,18,0.0
CoRe-WM old,private_eye,1,19,-189.5
CoRe-WM old,private_eye,2,0,100.0
CoRe-WM old,private_eye,2,1,-25.5
CoRe-WM old,private_eye,2,2,100.0
CoRe-WM old,private_eye,2,3,50.0
CoRe-WM old,private_eye,2,4,100.0
CoRe-WM old,private_eye,2,5,100.0
CoRe-WM old,private_eye,2,6,100.0
CoRe-WM old,private_eye,2,7,100.0
CoRe-WM old,private_eye,2,8,100.0
CoRe-WM old,private_eye,2,9,100.0
CoRe-WM old,private_eye,2,10,100.0
CoRe-WM old,private_eye,2,11,-450.0
CoRe-WM old,private_eye,2,12,50.0
CoRe-WM old,private_eye,2,13,100.0
CoRe-WM old,private_eye,2,14,100.0
CoRe-WM old,private_eye,2,15,100.0
CoRe-WM old,private_eye,2,16,100.0
CoRe-WM old,private_eye,2,17,100.0
CoRe-WM old,private_eye,2,18,100.0
CoRe-WM old,private_eye,2,19,100.0
CoRe-WM old,private_eye,3,0,100.0
CoRe-WM old,private_eye,3,1,50.0
CoRe-WM old,private_eye,3,2,-450.0
CoRe-WM old,private_eye,3,3,50.0
CoRe-WM old,private_eye,3,4,50.0
CoRe-WM old,private_eye,3,5,-450.0
CoRe-WM old,private_eye,3,6,0.0
CoRe-WM old,private_eye,3,7,50.0
CoRe-WM old,private_eye,3,8,100.0
CoRe-WM old,private_eye,3,9,50.0
CoRe-WM old,private_eye,3,10,100.0
CoRe-WM old,private_eye,3,11,100.0
CoRe-WM old,private_eye,3,12,100.0
CoRe-WM old,private_eye,3,13,100.0
CoRe-WM old,private_eye,3,14,0.0
CoRe-WM old,private_eye,3,15,100.0
CoRe-WM old,private_eye,3,16,-250.0
CoRe-WM old,private_eye,3,17,-400.0
CoRe-WM old,private_eye,3,18,100.0
CoRe-WM old,private_eye,3,19,100.0
CoRe-WM old,private_eye,4,0,0.0
CoRe-WM old,private_eye,4,1,7022.0
CoRe-WM old,private_eye,4,2,4050.0
CoRe-WM old,private_eye,4,3,4015.0
CoRe-WM old,private_eye,4,4,-149.5
CoRe-WM old,private_eye,4,5,-506.0
CoRe-WM old,private_eye,4,6,-339.0
CoRe-WM old,private_eye,4,7,2160.5
CoRe-WM old,private_eye,4,8,4148.0
CoRe-WM old,private_eye,4,9,4044.5
CoRe-WM old,private_eye,4,10,3793.0
CoRe-WM old,private_eye,4,11,2928.5
CoRe-WM old,private_eye,4,12,3400.5
CoRe-WM old,private_eye,4,13,1711.0
CoRe-WM old,private_eye,4,14,-342.5
CoRe-WM old,private_eye,4,15,2011.5
CoRe-WM old,private_eye,4,16,1984.0
CoRe-WM old,private_eye,4,17,-450.0
CoRe-WM old,private_eye,4,18,2261.0
CoRe-WM old,private_eye,4,19,3352.0
CoRe-WM old,qbert,0,0,126.66666666666667
CoRe-WM old,qbert,0,1,237.5
CoRe-WM old,qbert,0,2,185.0
CoRe-WM old,qbert,0,3,307.6923076923077
CoRe-WM old,qbert,0,4,266.6666666666667
CoRe-WM old,qbert,0,5,319.64285714285717
CoRe-WM old,qbert,0,6,434.61538461538464
CoRe-WM old,qbert,0,7,398.0769230769231
CoRe-WM old,qbert,0,8,543.1818181818181
CoRe-WM old,qbert,0,9,631.8181818181819
CoRe-WM old,qbert,0,10,675.0
CoRe-WM old,qbert,0,11,637.5
CoRe-WM old,qbert,0,12,687.5
CoRe-WM old,qbert,0,13,729.5454545454545
CoRe-WM old,qbert,0,14,770.0
CoRe-WM old,qbert,0,15,670.4545454545455
CoRe-WM old,qbert,0,16,734.0909090909091
CoRe-WM old,qbert,0,17,730.0
CoRe-WM old,qbert,0,18,772.7272727272727
CoRe-WM old,qbert,0,19,725.0
CoRe-WM old,qbert,1,0,200.0
CoRe-WM old,qbert,1,1,93.75
CoRe-WM old,qbert,1,2,194.23076923076923
CoRe-WM old,qbert,1,3,262.5
CoRe-WM old,qbert,1,4,275.0
CoRe-WM old,qbert,1,5,306.6666666666667
CoRe-WM old,qbert,1,6,309.375
CoRe-WM old,qbert,1,7,355.35714285714283
CoRe-WM old,qbert,1,8,346.875
CoRe-WM old,qbert,1,9,317.85714285714283
CoRe-WM old,qbert,1,10,468.75
CoRe-WM old,qbert,1,11,591.6666666666666
CoRe-WM old,qbert,1,12,600.0
CoRe-WM old,qbert,1,13,608.3333333333334
CoRe-WM old,qbert,1,14,677.5
CoRe-WM old,qbert,1,15,681.8181818181819
CoRe-WM old,qbert,1,16,705.5555555555555
CoRe-WM old,qbert,1,17,757.5
CoRe-WM old,qbert,1,18,763.8888888888889
CoRe-WM old,qbert,1,19,867.5
CoRe-WM old,qbert,2,0,150.0
CoRe-WM old,qbert,2,1,109.375
CoRe-WM old,qbert,2,2,239.0625
CoRe-WM old,qbert,2,3,318.75
CoRe-WM old,qbert,2,4,326.5625
CoRe-WM old,qbert,2,5,328.125
CoRe-WM old,qbert,2,6,348.4375
CoRe-WM old,qbert,2,7,330.0
CoRe-WM old,qbert,2,8,326.7857142857143
CoRe-WM old,qbert,2,9,380.35714285714283
CoRe-WM old,qbert,2,10,378.57142857142856
CoRe-WM old,qbert,2,11,405.7692307692308
CoRe-WM old,qbert,2,12,410.7142857142857
CoRe-WM old,qbert,2,13,425.0
CoRe-WM old,qbert,2,14,426.9230769230769
CoRe-WM old,qbert,2,15,585.4166666666666
CoRe-WM old,qbert,2,16,638.6363636363636
CoRe-WM old,qbert,2,17,622.9166666666666
CoRe-WM old,qbert,2,18,672.9166666666666
CoRe-WM old,qbert,2,19,725.0
CoRe-WM old,qbert,3,0,151.78571428571428
CoRe-WM old,qbert,3,1,60.9375
CoRe-WM old,qbert,3,2,230.35714285714286
CoRe-WM old,qbert,3,3,235.0
CoRe-WM old,qbert,3,4,240.0
CoRe-WM old,qbert,3,5,320.3125
CoRe-WM old,qbert,3,6,301.7857142857143
CoRe-WM old,qbert,3,7,291.6666666666667
CoRe-WM old,qbert,3,8,310.0
CoRe-WM old,qbert,3,9,392.3076923076923
CoRe-WM old,qbert,3,10,516.6666666666666
CoRe-WM old,qbert,3,11,515.9090909090909
CoRe-WM old,qbert,3,12,633.3333333333334
CoRe-WM old,qbert,3,13,663.4615384615385
CoRe-WM old,qbert,3,14,662.5
CoRe-WM old,qbert,3,15,675.0
CoRe-WM old,qbert,3,16,666.6666666666666
CoRe-WM old,qbert,3,17,700.0
CoRe-WM old,qbert,3,18,666.6666666666666
CoRe-WM old,qbert,3,19,691.6666666666666
CoRe-WM old,qbert,4,0,116.66666666666667
CoRe-WM old,qbert,4,1,153.125
CoRe-WM old,qbert,4,2,246.15384615384616
CoRe-WM old,qbert,4,3,255.0
CoRe-WM old,qbert,4,4,306.25
CoRe-WM old,qbert,4,5,290.625
CoRe-WM old,qbert,4,6,307.8125
CoRe-WM old,qbert,4,7,330.35714285714283
CoRe-WM old,qbert,4,8,330.0
CoRe-WM old,qbert,4,9,300.0
CoRe-WM old,qbert,4,10,375.0
CoRe-WM old,qbert,4,11,483.3333333333333
CoRe-WM old,qbert,4,12,529.5454545454545
CoRe-WM old,qbert,4,13,505.7692307692308
CoRe-WM old,qbert,4,14,675.0
CoRe-WM old,qbert,4,15,662.5
CoRe-WM old,qbert,4,16,620.4545454545455
CoRe-WM old,qbert,4,17,692.5
CoRe-WM old,qbert,4,18,1115.0
CoRe-WM old,qbert,4,19,710.0
CoRe-WM old,road_runner,0,0,13.043478260869565
CoRe-WM old,road_runner,0,1,191.66666666666666
CoRe-WM old,road_runner,0,2,980.0
CoRe-WM old,road_runner,0,3,2785.714285714286
CoRe-WM old,road_runner,0,4,6750.0
CoRe-WM old,road_runner,0,5,6200.0
CoRe-WM old,road_runner,0,6,5975.0
CoRe-WM old,road_runner,0,7,14216.666666666666
CoRe-WM old,road_runner,0,8,15100.0
CoRe-WM old,road_runner,0,9,15040.0
CoRe-WM old,road_runner,0,10,14216.666666666666
CoRe-WM old,road_runner,0,11,14080.0
CoRe-WM old,road_runner,0,12,14383.333333333334
CoRe-WM old,road_runner,0,13,15483.333333333334
CoRe-WM old,road_runner,0,14,15380.0
CoRe-WM old,road_runner,0,15,13980.0
CoRe-WM old,road_runner,0,16,14960.0
CoRe-WM old,road_runner,0,17,14766.666666666666
CoRe-WM old,road_runner,0,18,15380.0
CoRe-WM old,road_runner,0,19,13483.333333333334
CoRe-WM old,road_runner,1,0,3.3333333333333335
CoRe-WM old,road_runner,1,1,81.25
CoRe-WM old,road_runner,1,2,671.4285714285714
CoRe-WM old,road_runner,1,3,966.6666666666666
CoRe-WM old,road_runner,1,4,933.3333333333334
CoRe-WM old,road_runner,1,5,920.0
CoRe-WM old,road_runner,1,6,983.3333333333334
CoRe-WM old,road_runner,1,7,980.0
CoRe-WM old,road_runner,1,8,940.0
CoRe-WM old,road_runner,1,9,1040.0
CoRe-WM old,road_runner,1,10,1500.0
CoRe-WM old,road_runner,1,11,1300.0
CoRe-WM old,road_runner,1,12,1533.3333333333333
CoRe-WM old,road_runner,1,13,1700.0
CoRe-WM old,road_runner,1,14,1975.0
CoRe-WM old,road_runner,1,15,1640.0
CoRe-WM old,road_runner,1,16,2120.0
CoRe-WM old,road_runner,1,17,2925.0
CoRe-WM old,road_runner,1,18,5660.0
CoRe-WM old,road_runner,1,19,5360.0
CoRe-WM old,road_runner,2,0,20.833333333333332
CoRe-WM old,road_runner,2,1,210.52631578947367
CoRe-WM old,road_runner,2,2,100.0
CoRe-WM old,road_runner,2,3,1385.7142857142858
CoRe-WM old,road_runner,2,4,3000.0
CoRe-WM old,road_runner,2,5,5116.666666666667
CoRe-WM old,road_runner,2,6,4040.0
CoRe-WM old,road_runner,2,7,7366.666666666667
CoRe-WM old,road_runner,2,8,11433.333333333334
CoRe-WM old,road_runner,2,9,10033.333333333334
CoRe-WM old,road_runner,2,10,13250.0
CoRe-WM old,road_runner,2,11,14433.333333333334
CoRe-WM old,road_runner,2,12,13050.0
CoRe-WM old,road_runner,2,13,13950.0
CoRe-WM old,road_runner,2,14,13520.0
CoRe-WM old,road_runner,2,15,13566.666666666666
CoRe-WM old,road_runner,2,16,14040.0
CoRe-WM old,road_runner,2,17,13333.333333333334
CoRe-WM old,road_runner,2,18,14560.0
CoRe-WM old,road_runner,2,19,14440.0
CoRe-WM old,road_runner,3,0,0.0
CoRe-WM old,road_runner,3,1,27.272727272727273
CoRe-WM old,road_runner,3,2,500.0
CoRe-WM old,road_runner,3,3,2142.8571428571427
CoRe-WM old,road_runner,3,4,4160.0
CoRe-WM old,road_runner,3,5,4844.444444444444
CoRe-WM old,road_runner,3,6,12040.0
CoRe-WM old,road_runner,3,7,9033.333333333334
CoRe-WM old,road_runner,3,8,12450.0
CoRe-WM old,road_runner,3,9,12433.333333333334
CoRe-WM old,road_runner,3,10,14620.0
CoRe-WM old,road_runner,3,11,13533.333333333334
CoRe-WM old,road_runner,3,12,14120.0
CoRe-WM old,road_runner,3,13,12500.0
