game,checkpoint,episodes,mean,checkpoint_hash,training_seed,evaluation_seed
gopher,50000,10,910.0,29249d3f42caccff6fc613fd8c49d14b5d5d978ab476ba0599adf499a4fcdd43,3,0
gopher,60000,10,1080.0,072941041fe5c0527415adaca04f767e53e4c8e839fe3b7bccf751bab26ec9ec,3,0
gopher,70000,10,866.0,2207949c3954c9f5f8a6158d1a00e0d11f5645a0df30f326e31b188d69934161,3,0
gopher,80000,10,972.0,2f3844b45c2688e6cf13841d46bda3a5c92192530241b245c1b066fef9fb82eb,3,0
gopher,90000,10,1116.0,c261061c358a88e3dacd97f81fc6f8658ceda4e6e80f063ce5a7087a64e04be5,3,0
gopher,100000,100,863.6,945ca9232838d3e9d420d7576ab64921b97970532268c34656dc2e68ae9b13d6,3,0
hero,10000,10,0.0,02026c8177d92ceae05166708de8927ac748fe7931e25bf7cab9d7b31cda1a1e,3,0
hero,20000,10,2276.0,57fd0becead780eaa6c9ddaee4b269ae904ec88183ebfe0a3e4c4f72585d7c90,3,0
hero,30000,10,2951.0,6692092d95028377fac2d6692ce4a99544b14d63635d90d15d775375ebdc16ba,3,0
hero,40000,10,2912.0,0f2b826d5da7ce578f75b42a28cd259bbf9e07e04c057b9a448fe1734ce222a6,3,0
hero,50000,10,2931.0,aa40b2f6b6a24785cacc50247b7b8f21c63bb03b58b925db8b615ece86d3c368,3,0
hero,60000,10,3088.0,80a266e6155d9693870dfefdc580c1b31d633b94eb25093699034387f9e9e640,3,0
hero,70000,10,3083.0,d6f246c5dc3bc4f0750a36200737c1fb4bb5979747690060decd0d461791b645,3,0
hero,80000,10,6590.5,9bd92d54714aae7f5a058a4391e1f3f83b900e0dedcc4bb1b88e5401d5a90f37,3,0
hero,90000,10,7548.0,80b9559ae362b43e503f893abac74037a5b0b5feb59e78362675ca151df896ea,3,0
hero,100000,100,7491.1,8574919e90d16dc58d8f4eeb90af93cd7c9c689ff9eab0e4391502512116324f,3,0
jamesbond,10000,10,35.0,5088724928911ff18c5ef18163b911e8a6d226f6f118610f2f8e3989e65efd66,3,0
jamesbond,20000,10,45.0,d99f2fdbb91b6a6c32168ba3be37fb3c101e87ad78006c806c0e34b7e485663d,3,0
jamesbond,30000,10,15.0,d62d5ea6316a3fdc78e36b1595fd35fc4585865e669ccb53b4c92350a0bd21cc,3,0
jamesbond,40000,10,165.0,b9909b354a52ca6d9ecf4b1f6ccfb7b69ce5fc4b09fd4362256ea47b0f4fc404,3,0
jamesbond,50000,10,265.0,4f6a04eada5da0a5fdcd73522cf874cdf814b7dab107d540fa0d1eae5259c329,3,0
jamesbond,60000,10,250.0,59f30106e698e089f1c348a847f9c0c70cb4cdf52206b3f068cd6784ca323a82,3,0
jamesbond,70000,10,325.0,d590417a8c9c928c18ebb7643f5f8c45e60da87e80142ba6cce51ced48674217,3,0
jamesbond,80000,10,220.0,89d7bae62de4b153aa9b6df7d84e01ef93bd62e8d22f7aae378115f3d09266bd,3,0
jamesbond,90000,10,380.0,c50bfcba5b1d6f1d59cb7afc4945fcbadff0d431962578ed0c7b12d1a1b49671,3,0
jamesbond,100000,100,442.0,2a4939e22909292fa05998efdac9bad7cb7b922e35584c5ecb1aa2fdd9e233c1,3,0
kangaroo,10000,10,200.0,2f5b58781f7acafb2374ab4ad97b236fb42d77ea1517c22454daee33355adc41,3,0
kangaroo,20000,10,100.0,9cdf64414ddfd8c79c96a41d377fa6a9e15965fa1957473ded3f18a447000efb,3,0
kangaroo,30000,10,40.0,2bae632165b819018df8239d150024df16fbb4cefb0e0b479df0f9d0ee189050,3,0
kangaroo,40000,10,540.0,8fb0394a143dd57859354beca8bd8b6808118a93bcadbf7b33d6333b124664ce,3,0
kangaroo,50000,10,580.0,67e7bed3413c8f79aae970409bbb3eb270be87a83e6f85c458df24e2b27b054b,3,0
kangaroo,60000,10,580.0,073f88c276d0911330ba528a89898a190e62c341f35bf18ee0ec0e1781b9806e,3,0
kangaroo,70000,10,560.0,a50ce4bfdd431915249c79b2bce4776c3210cb74df27d5c7c4645fcfacf228bd,3,0
kangaroo,80000,10,600.0,f9614a2335b5bf0a52b8b795ea3c7006b5b917a5b1d048399b45221ae9985168,3,0
kangaroo,90000,10,640.0,51d1badd91249aa61d824a903c42e1c81ba31d8a97be0276d92b0c36aef35738,3,0
kangaroo,100000,100,720.0,d32563d2c496bc1f7ba9896d4633208366a3811fb2783a2a2bb319c9439ae07f,3,0
krull,10000,10,2221.0,6bd48f9978f2aeaf3af44afc06a5c55fc91bdf8d79541d4356f15820c413e85b,3,0
krull,20000,10,3112.0,4fda49e156184d787d13594fd3f0eaabc599ab05fa2f6b674d88799469bb12c6,3,0
krull,30000,10,5011.0,fa67ba436334ba57fea6ca4e468e2911b860978ce760e6712da9197e5dd8470d,3,0
krull,40000,10,7530.0,c89d17dd4b7f4487f4f11c77c79654722e48eefd1464c4996899654a7c058072,3,0
krull,50000,10,6668.0,cc8bbbbc11cf8617db3c88e5fd165d4de2a41f3012418c37795c846275d3475b,3,0
krull,60000,10,7387.0,83c9258db00c41585a2bbc7d4be6a1baee2d1fea4cd3b0791675f58510a4a576,3,0
krull,70000,10,7669.0,1620ce97f177ee3056299e35d64095df6b983fed59b0998859e061527bcdf955,3,0
krull,80000,10,6431.0,ebe5c1f33acc072d8204a667f7f802c434acb0b3c0ac0464d9b946f11b4eedb8,3,0
krull,90000,10,8040.0,41f56a31c79ebf634633eb13b959760a5c4e446d2ab95fae39b3abc004535fb5,3,0
krull,100000,100,8314.4,23ceac4220fd04b7deb278a6a93ea0b5546182a180674e29b6f81133e587aa03,3,0
kung_fu_master,10000,10,3070.0,27e6b4751f56ea2f728edaff69f485adfdcbefe040bfa9d9d93b7515e7f2876a,3,0
kung_fu_master,20000,10,10940.0,b512e1cdd64e1f67bd6d38ba998091e8801d7c2fc418051072c850ca73df7ad4,3,0
kung_fu_master,30000,10,25390.0,2036f63d04c05bb402b49c1e6421407330b67023f7d7d5b242b0cc03e9a1073b,3,0
kung_fu_master,40000,10,23780.0,4319b4b1adf77a979765ed4898f40d593208f46d6c5135cc5b7d7137ca843c5b,3,0
kung_fu_master,50000,10,31360.0,1de6fdfe80d1bc87dada368508d531cfe7194ddea15df37ceb93599ef4929a38,3,0
kung_fu_master,60000,10,35860.0,941c3a212ce4ceab0f82a7ffe524b30228f926d3706d49cc85ab42f4f87e480f,3,0
kung_fu_master,70000,10,21410.0,c1712806dca68e4c23c15bd0bba05acb7e4c24dd9e8a90048f2cae4c6885b63b,3,0
kung_fu_master,80000,10,25040.0,ad998e38be392653d9bd856ed1670b919eb5bdbc2085462cd55e0123e4351528,3,0
kung_fu_master,90000,10,31590.0,3a18cb33750cc5c999056f380269169d4b64c9d8fcf68da02d6ecc0bb9824634,3,0
kung_fu_master,100000,100,27193.0,1bb206af40d52c37d30c5ab57cedd07805585276ed8425db1987181583027711,3,0
ms_pacman,10000,10,306.0,d8b07b73fbd870fbebb39c3d1dceaea4ef78f1090b924657618cd324cdf2b40e,3,0
ms_pacman,20000,10,496.0,0011425f6434be5eb9521dd3458800806381766b46e8221af5308dbef8528651,3,0
ms_pacman,30000,10,645.0,fa0f302c7c114eb8547b5ada43c9dea8f1568fd7f0a1c03978a890a0d31dec2d,3,0
ms_pacman,40000,10,688.0,59b2c2280534a1f433d377aa10c3b85c10068eafb09f2a323d9801d7c5aa78b8,3,0
ms_pacman,50000,10,833.0,aed8064cc9fa095344a42530a0955326076f677d2683b356b7ffaff30379ba18,3,0
ms_pacman,60000,10,1096.0,d20419e6956d3d1f8680b252486cfe7875593e5d28b93ea75c038cb6eba91e1f,3,0
ms_pacman,70000,10,869.0,9a22becc812e690973ea731b95f80d5f14be19c6f27ab2d8800f08d19e87c839,3,0
ms_pacman,80000,10,834.0,61a95ce82ae708ff31b49a06c715626df098210fc07bc13665b67f222963b196,3,0
ms_pacman,90000,10,817.0,c4aec61fce66baa52ebf787156192174c922cdee5176fae1e86482d5a3703a47,3,0
ms_pacman,100000,100,916.1,79ae47983fcd62c3042d149126a38fc8c09445d4fdebe3d8ca96a43608429c98,3,0
pong,10000,10,-20.5,4896189cacfe80bf5b9e1599c3578a1b88fc12b5f00e52c29410b31475340a06,3,0
pong,20000,10,-20.6,74892b584627e86c7d5d74c4b0ede41c5dee3a23cd9606e990219f622078c6ca,3,0
pong,30000,10,-20.4,9ea9c1e064382c665b5bf1013d56df4f6913e085f85295471dc02ed0a560b38d,3,0
pong,40000,10,-17.5,5dc75f5473523cee12082da988f4d1333d779324eb752d12284913f756f750d1,3,0
pong,50000,10,-15.6,dc6a40e8fa44cf320c90be8109507499770c93e96bc3af9ec75a768f05c0b743,3,0
pong,60000,10,-15.5,fb9916fc85bb139074739a23f882628b6f69a953c960a08ac37d954b481ba826,3,0
pong,70000,10,-12.4,bcf329df7ee06ee43bb8c9ca891f085b5cb06d8e81abe5c86f24ef97f856d5c3,3,0
pong,80000,10,-11.7,b02649e6b40f3aec9151d70135ca8132c43d75c0be8fb552a3fd3801d0ac5287,3,0
pong,90000,10,-10.1,433e2e69874a1491c3f5c8edc6724858d9ed357d20196798aa1905a07f35bbf6,3,0
pong,100000,100,-5.93,17d29931b28a54e1ad5f857a4672810c9a4409fbc7e7554acae33a315dea7eba,3,0
private_eye,10000,10,352.5,74a3f8fa7cd4f8313018f5759e3f718abc0068c2b5f2234bcd2cf4cdf15f214f,3,0
private_eye,20000,10,-4.6,272274e07fcab6dbe1351c1f8877f54a90324192592d30045794d6cd7e231eff,3,0
private_eye,30000,10,4210.9,84058c424cc1ea59d5cabf930334ec4dc46c7ee248863c9a75913076bea0543d,3,0
private_eye,40000,10,-752.7,1a603b1a90bcc28363c2a5098cdfab6e70d141fa6d1b26084ea1302410727187,3,0
private_eye,50000,10,0.0,1cee9676614bd323733ba7b356199d2d854a49394d279dd0d9e6550c9beba5aa,3,0
private_eye,60000,10,0.0,bd4fbf2bc5439dbb384778f51316dd1628acecb30ea7aab52803a8e018b249ff,3,0
private_eye,70000,10,25.9,59523da06697af28fff59bed5869ff6f5ac6776036e354cc729d7b8fba56b887,3,0
private_eye,80000,10,100.0,7d074cdaf9f3f0672cde94d0839df6edaecb7e56678fdce82f3fb015dc47eae0,3,0
private_eye,90000,10,0.0,ed280fd31146ba106107d37a4c44444dd4d04efc059602f921dbc4640fe70a19,3,0
private_eye,100000,100,4040.61,5667e524bfb2a3344c6ab6f443b0e90b7fd168f42c477138d3b92cc47345f761,3,0
qbert,10000,10,180.0,ca0549a81921b78452844864e17b3789509944a7ec318927f106d1722018527f,3,0
qbert,20000,10,322.5,261d963397453395f62076c9556801461e1bf018fb9ba0b16f69c50a85f4e559,3,0
qbert,30000,10,360.0,cf94bc489b232909d503ef638cdfecefa56dc836f970c8f22919a9678a557105,3,0
qbert,40000,10,300.0,7370a6b652b6a15ccc3f598b621f2e77f2741054436b59a900dfd016e86e0048,3,0
qbert,50000,10,372.5,96af918ba8b532923c35d25c1d774b32ea19ec31e552f43c947c47ac711e2e3e,3,0
qbert,60000,10,422.5,54931d4a708d6ede108e644861df060c7a633ee1e99d8236cb4d531b5a14ebd9,3,0
qbert,70000,10,427.5,d6bf1ef652c4e9e35dbc324ae4f5ab69926b44c21686d0efd5268dd14b4bc25b,3,0
qbert,80000,10,490.0,83431f5da0ec4250373fac71344fd7645644e0d4da91b00ce3d51926ac148e1e,3,0
qbert,90000,10,537.5,173f6a1628152b1cfe17c7c3267da30bda531b1349e76dd32bb38595f06cbbef,3,0
qbert,100000,100,1329.75,6459b0d242e4ab148596a0af82db7f413a3a6d726dbe1488cce9d67b51a0dbd3,3,0
road_runner,10000,10,710.0,1e366a51bcb933bb0e38c542fb6f50d9a1fbec50a9a5486d9b445d589086367b,3,0
road_runner,20000,10,6030.0,79e9b83472efaa56dea13d8b5728a992816b8f46545374555c04cf4ddb01b122,3,0
road_runner,30000,10,9280.0,46b1eb9adda56acc67825daf1870a228f22a8772b17dd858b16c4f237c708802,3,0
road_runner,40000,10,13960.0,c51600360a82f2f65ffae5852eae597a17a9006109742336b3254f0edf840e10,3,0
road_runner,50000,10,14710.0,30a045247ab60de9039ba6efcfe03cf65d59981e63e3e682f21ec27b6d7cc180,3,0
road_runner,60000,10,13900.0,946d57552f892b9cf77b2528da32da2e413e3f6788b3e2de8810b19777bbf0c3,3,0
road_runner,70000,10,15030.0,cb00063ef2ad69f43914a9b62a1b43bbd4b4b9c07e276586039746024239368d,3,0
road_runner,80000,10,13120.0,24989f44847d09ffb559b1e486e7116d1d5a5e2d8d96460a6aaff004cfd718d8,3,0
road_runner,90000,10,13880.0,b94254f7a58f9d9aff590f7c89c343620bae461a3aeafa0d794ef31ebd03f5e0,3,0
road_runner,100000,100,14679.0,f35a6c602117bd21f71cb6225be45ab8247153f98a3a785ca2af5d26a7972774,3,0
seaquest,10000,10,266.0,4109d413d6f57d1289eaf317cd79131ebe20c97cd63d0ec5f23fc5991c763588,3,0
seaquest,20000,10,212.0,9e2165b0301ceebf55f0b326ad1f51c8bf47576e0eee692bd12ceffda5b83a66,3,0
seaquest,30000,10,410.0,920379c11f0203160e352446ee3bdf4187dec8734ae85e56f18a3b6b8cfc004f,3,0
seaquest,40000,10,456.0,f3ee2f197ffbeed6667746840621b227763325d03f03bb2a14421e4ac2d5a26f,3,0
seaquest,50000,10,584.0,eb80bbacac781659b759bdec0edf66398f1dc7c85f377ee3198e4aafd74debfd,3,0
seaquest,60000,10,310.0,84daff1984e83ae8514aacbaca6124495cc1ea301ea15335e548fa23fe445ea1,3,0
seaquest,70000,10,406.0,3485d8071fbb013a0dcfe808d80d7c1dcfe2d0e62abbc24a1bfc544312f80e2d,3,0
seaquest,80000,10,644.0,6f4d2b2b64c8196dbda340e300be38490ee66c321e476ccdd43d5cce28c1b77a,3,0
seaquest,90000,10,622.0,0b96ff272dfba945fa552b7626ee1b3d0ab8c1e680b5df433da8d9c8daa9c0cb,3,0
seaquest,100000,100,663.6,bf61ce1f3c43dfc9a6ee3b782ec2177d84e8fa38882798c2d9ecbe3dd775850e,3,0
up_n_down,10000,10,836.0,d7d897522ef7ca6d50c9c709aadb4c04f8c3133e1129e4d1c9f1145b3d3f71d2,3,0
up_n_down,20000,10,10330.0,a0ed696e3d9af8ef7655a9b6ea3d1a308705fa09545c07285f47a4dc585f7b13,3,0
up_n_down,30000,10,26343.0,0081598f7a4f1b52d879d8d377a02a7b0ac0a059dd19a1a9805cfeede7cf198d,3,0
up_n_down,40000,10,61098.0,8ec4942abef08df3f8365d0441495d653407fbb72af8c63834e2f318a936c1ab,3,0
up_n_down,50000,10,4264.0,afa92dc7e9a58f0404ac79161de9ba5040600fd8343921ccadc7a65c8e586d8d,3,0
up_n_down,60000,10,3787.0,bf1d00c76fc77631e971c32305e58a32aea0b4703702b191e65153a8c52271d3,3,0
up_n_down,70000,10,12829.0,07a4a6238fd107d3e37ca8e4aa9d27511babeb3954b692bb7d839076f2d125bf,3,0
up_n_down,80000,10,18244.0,a239d078edbffc793bb927767b6ce0c019ce3cf80e5a28ce7ee2bb82c952b401,3,0
up_n_down,90000,10,9415.0,0b51b7df6b98fd469b5390b731ef43c1457d639b6741831e1863a0ee6e62a14b,3,0
up_n_down,100000,100,12935.3,2cd65b3cf2573c0f91f52aff7fd1c4a5c204fa0a2c76c283b340f963c4db89dd,3,0
alien,10000,10,175.0,8ed3e4115117106c3373d61e4e471ae331923f23513462b4bc98ca224584efed,4,0
alien,20000,10,369.0,134ee9d6a028e9695132b6f4074ffbe780db2ffc498a769735fd55a67629654f,4,0
alien,30000,10,242.0,47015842ee9be0dc41e1efd38ac7d51174825154c4281c4e9da5954324bb6243,4,0
alien,40000,10,245.0,34c38ca84dc67b15b2623f890ac216f170771ae291aa6bef8d4f66064246a3bd,4,0
alien,50000,10,283.0,b608f7fd347478cda91b9688da691976f659de939fa11668e42247c06cc1ce11,4,0
alien,60000,10,544.0,c980bcf56712c36c1e31a25579e3bb5449c2a859918794ae53f5707c5493c058,4,0
alien,70000,10,490.0,2f416f1baa7821203c5320cf6d35a2ee4b33e7381f4bd819f6f10001451ca740,4,0
alien,80000,10,532.0,c24eb40c15426e43343295f5b407f53460fd49793c6a7edb8f714451583b1b6b,4,0
alien,90000,10,588.0,f6303c21dba0b71650101d88c12bb4ff0e39a299ef79408d4077d3c696a1ff6b,4,0
alien,100000,100,482.7,827d6fb362ef6270ec553ecdde2bfe67005915ad8c955b6a0d3d37330a66f941,4,0
amidar,10000,10,2.9,dcc7c85a388b8a0b83e7405d67d91fe62d73be24e541d690a70362b5d587d425,4,0
amidar,20000,10,33.4,afad483582e7a4b09f947523d363109b4e26a770943cfdd812a1c6a0e2eec0e0,4,0
amidar,30000,10,32.4,e1499718f37e56f1e2b45cd0bbb5057451d1adda5a71102c1ee6b8ba716d6c5b,4,0
amidar,40000,10,80.9,52b2ab8ce65260b2bc16835534be331a4ba35453175f842ca736fe31ec8ee0d4,4,0
amidar,50000,10,61.1,cc8960f24ec5f04b0bde1fd79e8505db0febade131b326dbedbe7954f6e6148e,4,0
amidar,60000,10,69.7,bdadffbe55b486997f05b18b0086b8261f108c1ad9a63027782ee8289479d1cd,4,0
amidar,70000,10,116.1,0d68b34232ab1cb2e4d28b8156934e7e9b595e8c8eb853e4f168f6908ed2cd01,4,0
amidar,80000,10,115.4,81466b0f1b0cf3a04a78269887f28f97675c55c5f82ea6406772d9a231ef5197,4,0
amidar,90000,10,121.5,e8f68564893bff8f78dcf14dc1915d3987661526e8d48ecb91252fcf6415e0d8,4,0
amidar,100000,100,104.67,0274a8b1863c5dc28530d6fc00e34628d502455a3058cc69decae5cf9bbd5ee7,4,0
assault,10000,10,262.5,ad9fe4d17a94d570d2b538d3b523b3e267452475fb015e5e46c3688a9e2879cb,4,0
assault,20000,10,485.1,9c110490170a7c5725e27179ba067bcceff594a81c3dc5ac1205a080e0f1b4b9,4,0
assault,30000,10,420.0,0332fcf5b9cdc1e2e0bc8ac0deadadcb966cc0a934d0153be5a2e959a59d1acd,4,0
assault,40000,10,472.5,cd3d44d4afd6ea1af73f684ec77378486d075eda482b7f50426b3b1551f3ffa3,4,0
assault,50000,10,552.3,5e21c27262711c0c63d57c4cf32643a78ee1e834f83f68be5ddf107f6bd99e7d,4,0
assault,60000,10,588.0,ca32beb5f7f0baf9d0b2ecbd9508e598bb5982bbfeee791880cb83920d452db8,4,0
assault,70000,10,516.6,693ea4fedfc65e20a62bef27dd4b85ab5cde8fb8ab5f021b16d3e10c87002915,4,0
assault,80000,10,571.2,1af9caa4bc2da825d8d9f24fd6fd19bfd12bc147599a999ff763f088b257c19e,4,0
assault,90000,10,604.8,db38287349c250cdb45dcf790e21ec54e9a70a6b8ab2f8777670848142461362,4,0
assault,100000,100,598.5,6cd64b09317df47e6249b32f9887874f9f3174bb88635bbd3a86b63ce8df87d0,4,0
asterix,10000,10,160.0,f19857f92539a9e0f8369b032748dc0c292bcd8b5b2ce758e4aba603e289dcb3,4,0
asterix,20000,10,130.0,508d897f7e6ec363f1aeab8e5cf3ecb13a455d8cf92e8acc5a29eb3789a211bb,4,0
asterix,30000,10,320.0,db99411413658f2069f36eb62c9df6fa1803493febad40b597307d5ca6dcc9a6,4,0
asterix,40000,10,270.0,f90acb15778a176f0ee6bcf84a0e00e12b4189249016cc38a14333dbe2c043b1,4,0
asterix,50000,10,490.0,5f94f5de0c5c1fa80b7d3ff0badb3e5064ac793e27e0408064124e7482cab584,4,0
asterix,60000,10,355.0,094c61efcd0763a0eadef002b4ab50168f8dd88d23b2cba237ec318fedd95a27,4,0
asterix,70000,10,520.0,616b3e9a1efc82ca90833c85524e7b9d4ac7ee779164d22cb5d87139b4d81de9,4,0
asterix,80000,10,635.0,bf4b13ad737152f0809d38a394664a7a92d18cefba5c0e4bcb4dbf57e4d17e92,4,0
asterix,90000,10,585.0,67c4c21ad504e1b8a7000885932f6a9e1dbd097887fcbc560844b849f592fd85,4,0
asterix,100000,100,617.5,8997bce049c04c370d166862a4022ad40ce3375eba86c727099c6b874bfe36aa,4,0
bank_heist,10000,10,7.0,55b493f5760958e009856938ab67859907358af498410aa61f096dcd5663741e,4,0
bank_heist,20000,10,3.0,5f1608a4c5689f88fd9befa17a5bf21d304764d3f69dd7607f28fa831b2faa2c,4,0
bank_heist,30000,10,6.0,49b2ad68516a2e691f37c79ff662ce29f31a9338c3b9c7b679b6b2d8aa842a74,4,0
bank_heist,40000,10,11.0,e28fc759a92c5c381391fdca97a994bf9931eaa5df54389a2ff094b91b040fab,4,0
bank_heist,50000,10,12.0,83e2173f225df879cbeeab5ce5404afe1770909ba03a01882868eb1839d85319,4,0
bank_heist,60000,10,19.0,a9117543e550fbd8b6edaf0fb0b7c804e67e77a3cd59058c337fb64adf671596,4,0
bank_heist,70000,10,31.0,00e4f9701c238b20bdb44384f9fc3b3d368392ee6573ec604f910d5084934f1c,4,0
bank_heist,80000,10,26.0,555dcb0daa58d32c416efefcf68470a705b02fdfb010f43aee3aa94e68028e03,4,0
bank_heist,90000,10,28.0,2074661d35fb37220615e6d7e8f1f93fb124b01337e5b9c036328f472ea601a9,4,0
bank_heist,100000,100,21.0,1a8895f1046658137d67cdb26485606d072aaa918eb5b8a09ab727b348d15eea,4,0
battle_zone,10000,10,3200.0,3d9f7bd95da527eb628157427e01f500e604acc09d14ac49704bb7861f910038,4,0
battle_zone,20000,10,1500.0,08114d5d81a7719733ef4b41568975b4a6735c766fab92402057ba398ba4b9fd,4,0
battle_zone,30000,10,4200.0,fa9eb64d4a82a841afe86f1681d772c006ffb6680c11be4217fd6dda22b2f579,4,0
battle_zone,40000,10,11100.0,47f60a50ee974b2b14d2c578bddaf96e691b0203155223d95615a2eb871a6e05,4,0
battle_zone,50000,10,8400.0,af68cc2d789dc90cc29e8d5cc61882f9dded7610cba9478cfc4b544a03a5a8d3,4,0
battle_zone,60000,10,12600.0,f7bb19db286b47ad516d3886d54b22c073c46b90f7fa48d41ba0db6bbd404946,4,0
battle_zone,70000,10,14100.0,e0a21fd7caecb3eea1b96d96cca2bc4cde467b0cfc11be83cce268312a9565e2,4,0
battle_zone,80000,10,18900.0,6e978c4dd4633173c67c2e30f8c5c8895ba0c7b4bb6fa737a0a74c6a504ad0ef,4,0
battle_zone,90000,10,17500.0,66658f99db390e53674787a60debb793ee2174bf5c72c5b839f5132c1392b827,4,0
battle_zone,100000,100,17470.0,5ee6a6236594640245c1f0f19bb53aaf5c3696b6e3838b1c614984063ca2e0ab,4,0
boxing,10000,10,1.8,31c5fa73f0384d84dcf423498f788e6314eb00a50e18b70e8abc909aff615567,4,0
boxing,20000,10,26.7,71b5e0332d362a8b518b011f1ccda6c28369259cd6414a4827b20c7b1c2be24d,4,0
boxing,30000,10,37.5,3ecbfb1f7f5fd1c282e08ec26c87b88814ac8f21a98e5df40439c3df1766966c,4,0
boxing,40000,10,48.4,fbe5fa723453cbf2094351f48f0846ecb3075bc4ea50ff9dd8dfc01906aa9c1f,4,0
boxing,50000,10,62.2,116978f3c60ad41df316e6a5a42c6b5c391e7df8c32ef34efc2835f139410a16,4,0
boxing,60000,10,54.6,951f303d8f1b055180c519a8c30942acce5817cb6857e177102cea45498d89ce,4,0
boxing,70000,10,56.0,ca88fa936a57e9f455e1e73415f6a8d03ea8bbfa37890b678a70d8ec37e93da2,4,0
boxing,80000,10,66.9,bb81a260e2ff3bee6f2d16a0fadde2c0bd06e92b7fced6aec3dc9f6048057621,4,0
boxing,90000,10,54.5,857b4032fd3071f2e3b2b064e2dbf7880691b4aeb0ccedbb755d2e6385c8e194,4,0
boxing,100000,100,59.21,d72f17299de0dd396435a7b33fcfa6f4d15548ce6b2f8c5e96ece5b94f27fdee,4,0
breakout,10000,10,1.5,bb7abeb25f656e911c857c43ceaf0fc79b4466d5918a57ae72193a94b3b7ae5b,4,0
breakout,20000,10,2.1,f6a8d6b616371d8e5413748057ff162844fe404a84fdf2a31481fc1fcc0e2112,4,0
breakout,30000,10,3.1,3f16f60042469f9e102a28d3c5f6d7fa16d456b837058dcd0a33bc28d6d88bc8,4,0
breakout,40000,10,2.0,e10bb483cc8800f5eb33ea2df8521398e24d3d01e4f23d73effc44890c0e3337,4,0
breakout,50000,10,2.7,892c4aafc865e49285626203d62f8f2d4e8f1cd8290a02a3d09b90afd72c1e04,4,0
breakout,60000,10,3.9,adb7f2c71da0d66f4f8095c04626f809127f2c07a911dc4ed7b5a8d2aa497f00,4,0
breakout,70000,10,3.1,e4c9c0a60d1dab9316e8babf3760a11889cd03fcd08accf2621ecd98558cfa23,4,0
breakout,80000,10,5.6,17ecc6992a78ee73b5c4a76ffad9e7fedce662385cbdc5893b54943b8aec9598,4,0
breakout,90000,10,6.1,0edd931137a7db6a6e0370a0ab84efdc242fe907d30df725b936573e5c88a453,4,0
breakout,100000,100,6.79,066489be9e96bccec1d4e1725250fab5b8841499b49c079d8c04ee18d370874d,4,0
chopper_command,10000,10,80.0,f74e0d872c594cacd9330505e20c8cc989492459c98dcd4e5c54600921c14a3a,4,0
chopper_command,20000,10,830.0,d2de7edbb819c8c66875c0dfd3cc61b77e335352de99d80d0798c0f9f9bd9ea0,4,0
chopper_command,30000,10,500.0,7b14c76d3aed8b72e6ca5f1e4c79f929c2ff09c603f381c49a563c906ce56ea5,4,0
chopper_command,40000,10,500.0,bb1bc9e0714fb7a557392c73ed88fdb3983a0f9948dde41d1dbeeb7e6327e815,4,0
chopper_command,50000,10,740.0,42561317f983cf519b0b39e4d8686cb7715bf6bcbc8ea6aae1b329259af83c82,4,0
chopper_command,60000,10,790.0,8ccb337e5e1cc1356b2b2cd4d0c3840f09d4093f5093c152eae62543a3549f0a,4,0
chopper_command,70000,10,1240.0,782a89bc4696f49691ef2eec3d7dccb08e4d30ad09a14e1b4c3de59638e7c697,4,0
chopper_command,80000,10,750.0,9134fdc7ba37387d411c686b20cc65810bca9876c377c9a5127cd13996ece383,4,0
chopper_command,90000,10,1060.0,1872fb19b0628e96ccd9ec14b46d56264492549c3cb1c7743ff0dcbe91b5c63c,4,0
chopper_command,100000,100,1131.0,02bf24ae1955ab8ebbf8795cf8f798acb3198835918fd5423ad5d79b6c2af304,4,0
crazy_climber,10000,10,3400.0,446b1fb03767dd9aa4567d45dec2b1ae18b96c6fa029c46cff437308d7766616,4,0
crazy_climber,20000,10,19540.0,87bdb80ee69da1511d023b53343a5713a6e92a34f6d3359698e43e879dbd0590,4,0
crazy_climber,30000,10,22840.0,2ce0e47e07e326109619e69cf61582fcce476d28e1737562f25658746237aef8,4,0
crazy_climber,40000,10,32800.0,caa7c6823615350a655f9dbfee434788cc01ca16fdb00e2afe1692e76729edcc,4,0
crazy_climber,50000,10,34930.0,7bce902f2c66934c74954b3a8a75ab57de90f4057e92ceabf77faea2dafad554,4,0
crazy_climber,60000,10,41980.0,4a74ea775b550a860a21d52d03e0c4d250811cb46af05e1c09fae91a6e5e6e2c,4,0
crazy_climber,70000,10,35530.0,1a03e69da5444b0052a935ed41d073d5aed6abec9657f456f92a4b51de2fab4c,4,0
crazy_climber,80000,10,45190.0,91ffef1616f0ded643492d950b8c20f34b79bc86157005ec989d2d9495b60181,4,0
crazy_climber,90000,10,42440.0,3d42b7439da7ad1e18ee94b3623f5b31892ef8a9b5d7abf54864552754f60965,4,0
crazy_climber,100000,100,44925.0,bef8313006f327344c1342762bb4e2f8ee6cc1e396df829bf8576818511f3878,4,0
demon_attack,10000,10,108.0,a1785c7020ff18d756093f65f5c950fc1b4cef431ec5e85e61b0e0530c37cac4,4,0
demon_attack,20000,10,329.5,6204e3dee8b83c178ffeec80225bdbebc085a7745be7e009ea7205f0354cd074,4,0
demon_attack,30000,10,31.0,70938ce84f33f1bcdbbf09ee8402b27f893a1b2840fd4b9e8e5ff6fe3ed8604f,4,0
