method,game,seed,agent_steps,return
Constraint suite (seed 0; training episodes),ms_pacman,0,8894,450.0
Constraint suite (seed 0; training episodes),ms_pacman,0,9768,670.0
Constraint suite (seed 0; training episodes),ms_pacman,0,10368,360.0
Constraint suite (seed 0; training episodes),ms_pacman,0,11059,300.0
Constraint suite (seed 0; training episodes),ms_pacman,0,11954,390.0
Constraint suite (seed 0; training episodes),ms_pacman,0,12482,440.0
Constraint suite (seed 0; training episodes),ms_pacman,0,12899,270.0
Constraint suite (seed 0; training episodes),ms_pacman,0,13709,1260.0
Constraint suite (seed 0; training episodes),ms_pacman,0,14573,1910.0
Constraint suite (seed 0; training episodes),ms_pacman,0,15491,1040.0
Constraint suite (seed 0; training episodes),ms_pacman,0,16091,520.0
Constraint suite (seed 0; training episodes),ms_pacman,0,16506,230.0
Constraint suite (seed 0; training episodes),ms_pacman,0,17114,420.0
Constraint suite (seed 0; training episodes),ms_pacman,0,17769,970.0
Constraint suite (seed 0; training episodes),ms_pacman,0,18353,450.0
Constraint suite (seed 0; training episodes),ms_pacman,0,19114,580.0
Constraint suite (seed 0; training episodes),ms_pacman,0,19874,740.0
Constraint suite (seed 0; training episodes),ms_pacman,0,20637,700.0
Constraint suite (seed 0; training episodes),ms_pacman,0,21606,320.0
Constraint suite (seed 0; training episodes),ms_pacman,0,22180,1060.0
Constraint suite (seed 0; training episodes),ms_pacman,0,22685,300.0
Constraint suite (seed 0; training episodes),ms_pacman,0,23279,670.0
Constraint suite (seed 0; training episodes),ms_pacman,0,23844,590.0
Constraint suite (seed 0; training episodes),ms_pacman,0,24406,400.0
Constraint suite (seed 0; training episodes),ms_pacman,0,25123,420.0
Constraint suite (seed 0; training episodes),ms_pacman,0,25742,490.0
Constraint suite (seed 0; training episodes),ms_pacman,0,26277,340.0
Constraint suite (seed 0; training episodes),ms_pacman,0,26680,280.0
Constraint suite (seed 0; training episodes),ms_pacman,0,27433,750.0
Constraint suite (seed 0; training episodes),ms_pacman,0,28029,510.0
Constraint suite (seed 0; training episodes),ms_pacman,0,28738,770.0
Constraint suite (seed 0; training episodes),ms_pacman,0,29308,450.0
Constraint suite (seed 0; training episodes),ms_pacman,0,29921,390.0
Constraint suite (seed 0; training episodes),ms_pacman,0,30507,410.0
Constraint suite (seed 0; training episodes),ms_pacman,0,31247,330.0
Constraint suite (seed 0; training episodes),ms_pacman,0,31767,370.0
Constraint suite (seed 0; training episodes),ms_pacman,0,32274,410.0
Constraint suite (seed 0; training episodes),ms_pacman,0,32767,320.0
Constraint suite (seed 0; training episodes),ms_pacman,0,33455,480.0
Constraint suite (seed 0; training episodes),ms_pacman,0,33843,260.0
Constraint suite (seed 0; training episodes),ms_pacman,0,34537,570.0
Constraint suite (seed 0; training episodes),ms_pacman,0,35279,460.0
Constraint suite (seed 0; training episodes),ms_pacman,0,35892,630.0
Constraint suite (seed 0; training episodes),ms_pacman,0,36564,610.0
Constraint suite (seed 0; training episodes),ms_pacman,0,37628,1030.0
Constraint suite (seed 0; training episodes),ms_pacman,0,38283,700.0
Constraint suite (seed 0; training episodes),ms_pacman,0,39005,1340.0
Constraint suite (seed 0; training episodes),ms_pacman,0,39499,410.0
Constraint suite (seed 0; training episodes),ms_pacman,0,40196,1410.0
Constraint suite (seed 0; training episodes),ms_pacman,0,40954,1380.0
Constraint suite (seed 0; training episodes),ms_pacman,0,41696,1450.0
Constraint suite (seed 0; training episodes),ms_pacman,0,42452,1070.0
Constraint suite (seed 0; training episodes),ms_pacman,0,43149,1030.0
Constraint suite (seed 0; training episodes),ms_pacman,0,43727,580.0
Constraint suite (seed 0; training episodes),ms_pacman,0,44464,630.0
Constraint suite (seed 0; training episodes),ms_pacman,0,44961,540.0
Constraint suite (seed 0; training episodes),ms_pacman,0,45623,2070.0
Constraint suite (seed 0; training episodes),ms_pacman,0,46396,980.0
Constraint suite (seed 0; training episodes),ms_pacman,0,47018,1260.0
Constraint suite (seed 0; training episodes),ms_pacman,0,47540,1130.0
Constraint suite (seed 0; training episodes),ms_pacman,0,48307,760.0
Constraint suite (seed 0; training episodes),ms_pacman,0,49123,640.0
Constraint suite (seed 0; training episodes),ms_pacman,0,49746,840.0
Constraint suite (seed 0; training episodes),ms_pacman,0,50554,1320.0
Constraint suite (seed 0; training episodes),ms_pacman,0,51151,730.0
Constraint suite (seed 0; training episodes),ms_pacman,0,51713,750.0
Constraint suite (seed 0; training episodes),ms_pacman,0,52391,1170.0
Constraint suite (seed 0; training episodes),ms_pacman,0,53210,1130.0
Constraint suite (seed 0; training episodes),ms_pacman,0,54035,910.0
Constraint suite (seed 0; training episodes),ms_pacman,0,54736,950.0
Constraint suite (seed 0; training episodes),ms_pacman,0,55518,750.0
Constraint suite (seed 0; training episodes),ms_pacman,0,56708,1900.0
Constraint suite (seed 0; training episodes),ms_pacman,0,57503,960.0
Constraint suite (seed 0; training episodes),ms_pacman,0,58114,750.0
Constraint suite (seed 0; training episodes),ms_pacman,0,59012,1230.0
Constraint suite (seed 0; training episodes),ms_pacman,0,59683,1140.0
Constraint suite (seed 0; training episodes),ms_pacman,0,60316,1500.0
Constraint suite (seed 0; training episodes),ms_pacman,0,60989,920.0
Constraint suite (seed 0; training episodes),ms_pacman,0,61746,780.0
Constraint suite (seed 0; training episodes),ms_pacman,0,62438,680.0
Constraint suite (seed 0; training episodes),ms_pacman,0,63070,930.0
Constraint suite (seed 0; training episodes),ms_pacman,0,63938,1410.0
Constraint suite (seed 0; training episodes),ms_pacman,0,64761,760.0
Constraint suite (seed 0; training episodes),ms_pacman,0,65519,910.0
Constraint suite (seed 0; training episodes),ms_pacman,0,66615,1280.0
Constraint suite (seed 0; training episodes),ms_pacman,0,67315,970.0
Constraint suite (seed 0; training episodes),ms_pacman,0,68055,1570.0
Constraint suite (seed 0; training episodes),ms_pacman,0,68879,740.0
Constraint suite (seed 0; training episodes),ms_pacman,0,69541,750.0
Constraint suite (seed 0; training episodes),ms_pacman,0,70285,1660.0
Constraint suite (seed 0; training episodes),ms_pacman,0,70951,1630.0
Constraint suite (seed 0; training episodes),ms_pacman,0,71813,2020.0
Constraint suite (seed 0; training episodes),ms_pacman,0,72526,820.0
Constraint suite (seed 0; training episodes),ms_pacman,0,73446,1880.0
Constraint suite (seed 0; training episodes),ms_pacman,0,73981,760.0
Constraint suite (seed 0; training episodes),ms_pacman,0,74656,1050.0
Constraint suite (seed 0; training episodes),ms_pacman,0,75250,990.0
Constraint suite (seed 0; training episodes),ms_pacman,0,76193,1030.0
Constraint suite (seed 0; training episodes),ms_pacman,0,76898,980.0
Constraint suite (seed 0; training episodes),ms_pacman,0,77712,1150.0
Constraint suite (seed 0; training episodes),ms_pacman,0,78330,800.0
Constraint suite (seed 0; training episodes),ms_pacman,0,78981,760.0
Constraint suite (seed 0; training episodes),ms_pacman,0,79583,1130.0
Constraint suite (seed 0; training episodes),ms_pacman,0,80487,1290.0
Constraint suite (seed 0; training episodes),ms_pacman,0,81638,1910.0
Constraint suite (seed 0; training episodes),ms_pacman,0,82442,1490.0
Constraint suite (seed 0; training episodes),ms_pacman,0,83167,1540.0
Constraint suite (seed 0; training episodes),ms_pacman,0,83961,1090.0
Constraint suite (seed 0; training episodes),ms_pacman,0,84798,1420.0
Constraint suite (seed 0; training episodes),ms_pacman,0,85633,1130.0
Constraint suite (seed 0; training episodes),ms_pacman,0,86339,1300.0
Constraint suite (seed 0; training episodes),ms_pacman,0,87711,1490.0
Constraint suite (seed 0; training episodes),ms_pacman,0,88327,1040.0
Constraint suite (seed 0; training episodes),ms_pacman,0,89162,980.0
Constraint suite (seed 0; training episodes),ms_pacman,0,90362,1980.0
Constraint suite (seed 0; training episodes),ms_pacman,0,91021,1490.0
Constraint suite (seed 0; training episodes),ms_pacman,0,91765,1450.0
Constraint suite (seed 0; training episodes),ms_pacman,0,92488,1320.0
Constraint suite (seed 0; training episodes),ms_pacman,0,93319,1260.0
Constraint suite (seed 0; training episodes),ms_pacman,0,93893,1030.0
Constraint suite (seed 0; training episodes),ms_pacman,0,94675,1200.0
Constraint suite (seed 0; training episodes),ms_pacman,0,95283,1780.0
Constraint suite (seed 0; training episodes),ms_pacman,0,95993,1270.0
Constraint suite (seed 0; training episodes),ms_pacman,0,96592,1050.0
Constraint suite (seed 0; training episodes),ms_pacman,0,97459,1710.0
Constraint suite (seed 0; training episodes),ms_pacman,0,98199,1240.0
Constraint suite (seed 0; training episodes),ms_pacman,0,99089,1390.0
Constraint suite (seed 0; training episodes),ms_pacman,0,99843,1180.0
Constraint suite (seed 0; training episodes),ms_pacman,0,100479,1450.0
Constraint suite (seed 0; training episodes),ms_pacman,0,101191,770.0
Constraint suite (seed 0; training episodes),ms_pacman,0,102074,1070.0
Constraint suite (seed 0; training episodes),ms_pacman,0,102844,1140.0
Constraint suite (seed 0; training episodes),ms_pacman,0,103660,1240.0
Constraint suite (seed 0; training episodes),ms_pacman,0,104112,500.0
Constraint suite (seed 0; training episodes),ms_pacman,0,104789,770.0
Constraint suite (seed 0; training episodes),ms_pacman,0,105685,1400.0
Constraint suite (seed 0; training episodes),ms_pacman,0,106546,1840.0
Constraint suite (seed 0; training episodes),ms_pacman,0,107292,1430.0
Constraint suite (seed 0; training episodes),ms_pacman,0,108230,1690.0
Constraint suite (seed 0; training episodes),ms_pacman,0,109162,1690.0
Constraint suite (seed 0; training episodes),ms_pacman,0,109915,1830.0
Constraint suite (seed 0; training episodes),pong,0,785,-21.0
Constraint suite (seed 0; training episodes),pong,0,1761,-20.0
Constraint suite (seed 0; training episodes),pong,0,2525,-21.0
Constraint suite (seed 0; training episodes),pong,0,3434,-21.0
Constraint suite (seed 0; training episodes),pong,0,4286,-21.0
Constraint suite (seed 0; training episodes),pong,0,5290,-21.0
Constraint suite (seed 0; training episodes),pong,0,6376,-19.0
Constraint suite (seed 0; training episodes),pong,0,7250,-21.0
Constraint suite (seed 0; training episodes),pong,0,8103,-21.0
Constraint suite (seed 0; training episodes),pong,0,8922,-21.0
Constraint suite (seed 0; training episodes),pong,0,9743,-21.0
Constraint suite (seed 0; training episodes),pong,0,10505,-21.0
Constraint suite (seed 0; training episodes),pong,0,11293,-21.0
Constraint suite (seed 0; training episodes),pong,0,12052,-21.0
Constraint suite (seed 0; training episodes),pong,0,12811,-21.0
Constraint suite (seed 0; training episodes),pong,0,13571,-21.0
Constraint suite (seed 0; training episodes),pong,0,14389,-21.0
Constraint suite (seed 0; training episodes),pong,0,15452,-19.0
Constraint suite (seed 0; training episodes),pong,0,16385,-19.0
Constraint suite (seed 0; training episodes),pong,0,17143,-21.0
Constraint suite (seed 0; training episodes),pong,0,18029,-20.0
Constraint suite (seed 0; training episodes),pong,0,18789,-21.0
Constraint suite (seed 0; training episodes),pong,0,19551,-21.0
Constraint suite (seed 0; training episodes),pong,0,20310,-21.0
Constraint suite (seed 0; training episodes),pong,0,21072,-21.0
Constraint suite (seed 0; training episodes),pong,0,22124,-18.0
Constraint suite (seed 0; training episodes),pong,0,22913,-21.0
Constraint suite (seed 0; training episodes),pong,0,23671,-21.0
Constraint suite (seed 0; training episodes),pong,0,24429,-21.0
Constraint suite (seed 0; training episodes),pong,0,25279,-21.0
Constraint suite (seed 0; training episodes),pong,0,26201,-20.0
Constraint suite (seed 0; training episodes),pong,0,27122,-20.0
Constraint suite (seed 0; training episodes),pong,0,27962,-20.0
Constraint suite (seed 0; training episodes),pong,0,28839,-21.0
Constraint suite (seed 0; training episodes),pong,0,29646,-21.0
Constraint suite (seed 0; training episodes),pong,0,30527,-21.0
Constraint suite (seed 0; training episodes),pong,0,31479,-20.0
Constraint suite (seed 0; training episodes),pong,0,32534,-20.0
Constraint suite (seed 0; training episodes),pong,0,33601,-20.0
Constraint suite (seed 0; training episodes),pong,0,34553,-21.0
Constraint suite (seed 0; training episodes),pong,0,35816,-18.0
Constraint suite (seed 0; training episodes),pong,0,37143,-18.0
Constraint suite (seed 0; training episodes),pong,0,38500,-20.0
Constraint suite (seed 0; training episodes),pong,0,39864,-18.0
Constraint suite (seed 0; training episodes),pong,0,41722,-17.0
Constraint suite (seed 0; training episodes),pong,0,43589,-16.0
Constraint suite (seed 0; training episodes),pong,0,45501,-13.0
Constraint suite (seed 0; training episodes),pong,0,47342,-16.0
Constraint suite (seed 0; training episodes),pong,0,49258,-18.0
Constraint suite (seed 0; training episodes),pong,0,50921,-19.0
Constraint suite (seed 0; training episodes),pong,0,52770,-17.0
Constraint suite (seed 0; training episodes),pong,0,55528,-17.0
Constraint suite (seed 0; training episodes),pong,0,57782,-13.0
Constraint suite (seed 0; training episodes),pong,0,60469,-13.0
Constraint suite (seed 0; training episodes),pong,0,62755,-13.0
Constraint suite (seed 0; training episodes),pong,0,64448,-19.0
Constraint suite (seed 0; training episodes),pong,0,66518,-14.0
Constraint suite (seed 0; training episodes),pong,0,69249,-12.0
Constraint suite (seed 0; training episodes),pong,0,71997,-11.0
Constraint suite (seed 0; training episodes),pong,0,74515,-11.0
Constraint suite (seed 0; training episodes),pong,0,77117,-12.0
Constraint suite (seed 0; training episodes),pong,0,80397,-11.0
Constraint suite (seed 0; training episodes),pong,0,83332,-15.0
Constraint suite (seed 0; training episodes),pong,0,85883,-14.0
Constraint suite (seed 0; training episodes),pong,0,88872,-8.0
Constraint suite (seed 0; training episodes),pong,0,92275,-9.0
Constraint suite (seed 0; training episodes),pong,0,95272,-12.0
Constraint suite (seed 0; training episodes),pong,0,99081,-7.0
Constraint suite (seed 0; training episodes),pong,0,102443,-9.0
Constraint suite (seed 0; training episodes),pong,0,105931,8.0
Constraint suite (seed 0; training episodes),pong,0,108311,-13.0
Constraint suite (seed 0; training episodes),private_eye,0,2691,100.0
Constraint suite (seed 0; training episodes),private_eye,0,5384,100.0
Constraint suite (seed 0; training episodes),private_eye,0,8081,-1000.0
Constraint suite (seed 0; training episodes),private_eye,0,10776,-1000.0
Constraint suite (seed 0; training episodes),private_eye,0,13471,0.0
Constraint suite (seed 0; training episodes),private_eye,0,16167,0.0
Constraint suite (seed 0; training episodes),private_eye,0,18864,100.0
Constraint suite (seed 0; training episodes),private_eye,0,21554,0.0
Constraint suite (seed 0; training episodes),private_eye,0,24251,0.0
Constraint suite (seed 0; training episodes),private_eye,0,26942,100.0
Constraint suite (seed 0; training episodes),private_eye,0,29635,0.0
Constraint suite (seed 0; training episodes),private_eye,0,32331,100.0
Constraint suite (seed 0; training episodes),private_eye,0,35025,100.0
Constraint suite (seed 0; training episodes),private_eye,0,37718,100.0
Constraint suite (seed 0; training episodes),private_eye,0,40411,100.0
Constraint suite (seed 0; training episodes),private_eye,0,43104,100.0
Constraint suite (seed 0; training episodes),private_eye,0,45795,100.0
Constraint suite (seed 0; training episodes),private_eye,0,48492,100.0
Constraint suite (seed 0; training episodes),private_eye,0,51186,100.0
Constraint suite (seed 0; training episodes),private_eye,0,53878,100.0
Constraint suite (seed 0; training episodes),private_eye,0,56570,100.0
Constraint suite (seed 0; training episodes),private_eye,0,59264,-300.0
Constraint suite (seed 0; training episodes),private_eye,0,61959,-1000.0
Constraint suite (seed 0; training episodes),private_eye,0,64651,100.0
Constraint suite (seed 0; training episodes),private_eye,0,67346,3593.0
Constraint suite (seed 0; training episodes),private_eye,0,70043,100.0
Constraint suite (seed 0; training episodes),private_eye,0,72738,0.0
Constraint suite (seed 0; training episodes),private_eye,0,75429,100.0
Constraint suite (seed 0; training episodes),private_eye,0,78121,100.0
Constraint suite (seed 0; training episodes),private_eye,0,80816,100.0
Constraint suite (seed 0; training episodes),private_eye,0,83509,100.0
Constraint suite (seed 0; training episodes),private_eye,0,86202,100.0
Constraint suite (seed 0; training episodes),private_eye,0,88896,100.0
Constraint suite (seed 0; training episodes),private_eye,0,91589,-587.0
Constraint suite (seed 0; training episodes),private_eye,0,94283,100.0
Constraint suite (seed 0; training episodes),private_eye,0,96975,-666.0
Constraint suite (seed 0; training episodes),private_eye,0,99667,100.0
Constraint suite (seed 0; training episodes),private_eye,0,102363,100.0
Constraint suite (seed 0; training episodes),private_eye,0,105058,-1000.0
Constraint suite (seed 0; training episodes),private_eye,0,107748,70.0
Constraint suite (seed 0; training episodes),qbert,0,292,125.0
Constraint suite (seed 0; training episodes),qbert,0,570,0.0
Constraint suite (seed 0; training episodes),qbert,0,858,0.0
Constraint suite (seed 0; training episodes),qbert,0,1104,25.0
Constraint suite (seed 0; training episodes),qbert,0,1399,25.0
Constraint suite (seed 0; training episodes),qbert,0,1711,75.0
Constraint suite (seed 0; training episodes),qbert,0,2246,625.0
Constraint suite (seed 0; training episodes),qbert,0,2609,225.0
Constraint suite (seed 0; training episodes),qbert,0,2941,150.0
Constraint suite (seed 0; training episodes),qbert,0,3260,250.0
Constraint suite (seed 0; training episodes),qbert,0,3564,150.0
Constraint suite (seed 0; training episodes),qbert,0,3897,275.0
Constraint suite (seed 0; training episodes),qbert,0,4187,175.0
Constraint suite (seed 0; training episodes),qbert,0,4483,100.0
Constraint suite (seed 0; training episodes),qbert,0,4824,125.0
Constraint suite (seed 0; training episodes),qbert,0,5170,200.0
Constraint suite (seed 0; training episodes),qbert,0,5457,150.0
Constraint suite (seed 0; training episodes),qbert,0,5814,125.0
Constraint suite (seed 0; training episodes),qbert,0,6124,50.0
Constraint suite (seed 0; training episodes),qbert,0,6408,25.0
Constraint suite (seed 0; training episodes),qbert,0,6750,175.0
Constraint suite (seed 0; training episodes),qbert,0,7042,125.0
Constraint suite (seed 0; training episodes),qbert,0,7323,0.0
Constraint suite (seed 0; training episodes),qbert,0,7623,50.0
Constraint suite (seed 0; training episodes),qbert,0,8039,500.0
Constraint suite (seed 0; training episodes),qbert,0,8424,125.0
Constraint suite (seed 0; training episodes),qbert,0,8723,50.0
Constraint suite (seed 0; training episodes),qbert,0,9010,25.0
Constraint suite (seed 0; training episodes),qbert,0,9304,175.0
Constraint suite (seed 0; training episodes),qbert,0,9630,150.0
Constraint suite (seed 0; training episodes),qbert,0,10049,225.0
Constraint suite (seed 0; training episodes),qbert,0,10370,150.0
Constraint suite (seed 0; training episodes),qbert,0,10692,150.0
Constraint suite (seed 0; training episodes),qbert,0,11066,150.0
Constraint suite (seed 0; training episodes),qbert,0,11388,150.0
Constraint suite (seed 0; training episodes),qbert,0,11708,150.0
Constraint suite (seed 0; training episodes),qbert,0,12005,275.0
Constraint suite (seed 0; training episodes),qbert,0,12329,150.0
Constraint suite (seed 0; training episodes),qbert,0,12652,150.0
Constraint suite (seed 0; training episodes),qbert,0,12970,150.0
Constraint suite (seed 0; training episodes),qbert,0,13293,150.0
Constraint suite (seed 0; training episodes),qbert,0,13603,150.0
Constraint suite (seed 0; training episodes),qbert,0,13924,200.0
Constraint suite (seed 0; training episodes),qbert,0,14311,300.0
Constraint suite (seed 0; training episodes),qbert,0,14610,275.0
Constraint suite (seed 0; training episodes),qbert,0,14991,400.0
Constraint suite (seed 0; training episodes),qbert,0,15390,300.0
Constraint suite (seed 0; training episodes),qbert,0,15709,375.0
Constraint suite (seed 0; training episodes),qbert,0,16083,325.0
Constraint suite (seed 0; training episodes),qbert,0,16378,350.0
Constraint suite (seed 0; training episodes),qbert,0,16741,350.0
Constraint suite (seed 0; training episodes),qbert,0,17123,250.0
Constraint suite (seed 0; training episodes),qbert,0,17483,325.0
Constraint suite (seed 0; training episodes),qbert,0,17846,250.0
Constraint suite (seed 0; training episodes),qbert,0,18205,275.0
Constraint suite (seed 0; training episodes),qbert,0,18501,350.0
Constraint suite (seed 0; training episodes),qbert,0,18862,375.0
Constraint suite (seed 0; training episodes),qbert,0,19191,250.0
Constraint suite (seed 0; training episodes),qbert,0,19489,350.0
Constraint suite (seed 0; training episodes),qbert,0,19780,325.0
Constraint suite (seed 0; training episodes),qbert,0,20072,350.0
Constraint suite (seed 0; training episodes),qbert,0,20373,350.0
Constraint suite (seed 0; training episodes),qbert,0,20707,300.0
Constraint suite (seed 0; training episodes),qbert,0,21004,350.0
Constraint suite (seed 0; training episodes),qbert,0,21365,275.0
Constraint suite (seed 0; training episodes),qbert,0,21661,350.0
Constraint suite (seed 0; training episodes),qbert,0,21968,350.0
Constraint suite (seed 0; training episodes),qbert,0,22264,350.0
Constraint suite (seed 0; training episodes),qbert,0,22562,325.0
Constraint suite (seed 0; training episodes),qbert,0,22859,350.0
Constraint suite (seed 0; training episodes),qbert,0,23140,225.0
Constraint suite (seed 0; training episodes),qbert,0,23500,350.0
Constraint suite (seed 0; training episodes),qbert,0,23785,275.0
Constraint suite (seed 0; training episodes),qbert,0,24085,325.0
Constraint suite (seed 0; training episodes),qbert,0,24405,325.0
Constraint suite (seed 0; training episodes),qbert,0,24701,275.0
Constraint suite (seed 0; training episodes),qbert,0,24996,325.0
Constraint suite (seed 0; training episodes),qbert,0,25292,350.0
Constraint suite (seed 0; training episodes),qbert,0,25654,400.0
Constraint suite (seed 0; training episodes),qbert,0,25952,325.0
Constraint suite (seed 0; training episodes),qbert,0,26250,325.0
Constraint suite (seed 0; training episodes),qbert,0,26592,350.0
Constraint suite (seed 0; training episodes),qbert,0,26955,425.0
Constraint suite (seed 0; training episodes),qbert,0,27253,300.0
Constraint suite (seed 0; training episodes),qbert,0,27591,350.0
Constraint suite (seed 0; training episodes),qbert,0,27889,375.0
Constraint suite (seed 0; training episodes),qbert,0,28221,350.0
Constraint suite (seed 0; training episodes),qbert,0,28583,400.0
Constraint suite (seed 0; training episodes),qbert,0,28926,350.0
Constraint suite (seed 0; training episodes),qbert,0,29212,175.0
Constraint suite (seed 0; training episodes),qbert,0,29512,325.0
Constraint suite (seed 0; training episodes),qbert,0,29812,300.0
Constraint suite (seed 0; training episodes),qbert,0,30175,400.0
Constraint suite (seed 0; training episodes),qbert,0,30532,425.0
Constraint suite (seed 0; training episodes),qbert,0,30834,375.0
Constraint suite (seed 0; training episodes),qbert,0,31137,325.0
Constraint suite (seed 0; training episodes),qbert,0,31433,275.0
Constraint suite (seed 0; training episodes),qbert,0,31790,350.0
Constraint suite (seed 0; training episodes),qbert,0,32091,325.0
Constraint suite (seed 0; training episodes),qbert,0,32392,300.0
Constraint suite (seed 0; training episodes),qbert,0,32811,375.0
Constraint suite (seed 0; training episodes),qbert,0,33116,275.0
Constraint suite (seed 0; training episodes),qbert,0,33446,300.0
Constraint suite (seed 0; training episodes),qbert,0,33933,425.0
Constraint suite (seed 0; training episodes),qbert,0,34225,300.0
Constraint suite (seed 0; training episodes),qbert,0,34622,350.0
Constraint suite (seed 0; training episodes),qbert,0,35050,425.0
Constraint suite (seed 0; training episodes),qbert,0,35603,425.0
Constraint suite (seed 0; training episodes),qbert,0,35957,325.0
Constraint suite (seed 0; training episodes),qbert,0,36363,375.0
Constraint suite (seed 0; training episodes),qbert,0,36826,450.0
Constraint suite (seed 0; training episodes),qbert,0,37266,950.0
Constraint suite (seed 0; training episodes),qbert,0,37554,250.0
Constraint suite (seed 0; training episodes),qbert,0,37930,325.0
Constraint suite (seed 0; training episodes),qbert,0,38270,300.0
Constraint suite (seed 0; training episodes),qbert,0,38614,275.0
Constraint suite (seed 0; training episodes),qbert,0,39034,375.0
Constraint suite (seed 0; training episodes),qbert,0,39406,425.0
Constraint suite (seed 0; training episodes),qbert,0,39778,275.0
Constraint suite (seed 0; training episodes),qbert,0,40156,425.0
Constraint suite (seed 0; training episodes),qbert,0,40521,375.0
Constraint suite (seed 0; training episodes),qbert,0,40905,450.0
Constraint suite (seed 0; training episodes),qbert,0,41286,450.0
Constraint suite (seed 0; training episodes),qbert,0,41660,450.0
Constraint suite (seed 0; training episodes),qbert,0,42169,475.0
Constraint suite (seed 0; training episodes),qbert,0,42559,375.0
Constraint suite (seed 0; training episodes),qbert,0,42904,350.0
Constraint suite (seed 0; training episodes),qbert,0,43450,475.0
Constraint suite (seed 0; training episodes),qbert,0,43954,350.0
Constraint suite (seed 0; training episodes),qbert,0,44499,500.0
Constraint suite (seed 0; training episodes),qbert,0,44920,425.0
Constraint suite (seed 0; training episodes),qbert,0,45220,350.0
Constraint suite (seed 0; training episodes),qbert,0,45561,400.0
Constraint suite (seed 0; training episodes),qbert,0,46036,525.0
Constraint suite (seed 0; training episodes),qbert,0,46422,450.0
Constraint suite (seed 0; training episodes),qbert,0,46758,325.0
Constraint suite (seed 0; training episodes),qbert,0,47163,425.0
Constraint suite (seed 0; training episodes),qbert,0,47560,350.0
Constraint suite (seed 0; training episodes),qbert,0,47923,400.0
Constraint suite (seed 0; training episodes),qbert,0,48459,425.0
Constraint suite (seed 0; training episodes),qbert,0,48891,400.0
Constraint suite (seed 0; training episodes),qbert,0,49386,725.0
Constraint suite (seed 0; training episodes),qbert,0,49915,425.0
Constraint suite (seed 0; training episodes),qbert,0,50252,250.0
Constraint suite (seed 0; training episodes),qbert,0,50637,350.0
Constraint suite (seed 0; training episodes),qbert,0,51113,400.0
Constraint suite (seed 0; training episodes),qbert,0,51609,775.0
Constraint suite (seed 0; training episodes),qbert,0,51945,300.0
Constraint suite (seed 0; training episodes),qbert,0,52499,700.0
Constraint suite (seed 0; training episodes),qbert,0,52962,475.0
Constraint suite (seed 0; training episodes),qbert,0,53478,400.0
Constraint suite (seed 0; training episodes),qbert,0,53967,450.0
Constraint suite (seed 0; training episodes),qbert,0,54502,775.0
Constraint suite (seed 0; training episodes),qbert,0,54984,725.0
Constraint suite (seed 0; training episodes),qbert,0,55447,650.0
Constraint suite (seed 0; training episodes),qbert,0,55952,700.0
Constraint suite (seed 0; training episodes),qbert,0,56418,625.0
Constraint suite (seed 0; training episodes),qbert,0,57155,800.0
Constraint suite (seed 0; training episodes),qbert,0,57825,725.0
Constraint suite (seed 0; training episodes),qbert,0,58335,725.0
Constraint suite (seed 0; training episodes),qbert,0,58875,650.0
Constraint suite (seed 0; training episodes),qbert,0,59334,775.0
Constraint suite (seed 0; training episodes),qbert,0,59857,650.0
Constraint suite (seed 0; training episodes),qbert,0,60446,650.0
Constraint suite (seed 0; training episodes),qbert,0,61087,775.0
Constraint suite (seed 0; training episodes),qbert,0,61464,650.0
Constraint suite (seed 0; training episodes),qbert,0,62104,725.0
Constraint suite (seed 0; training episodes),qbert,0,62510,600.0
Constraint suite (seed 0; training episodes),qbert,0,62991,725.0
Constraint suite (seed 0; training episodes),qbert,0,63399,700.0
Constraint suite (seed 0; training episodes),qbert,0,64137,725.0
Constraint suite (seed 0; training episodes),qbert,0,64663,800.0
Constraint suite (seed 0; training episodes),qbert,0,65393,825.0
Constraint suite (seed 0; training episodes),qbert,0,65997,750.0
Constraint suite (seed 0; training episodes),qbert,0,66681,1225.0
Constraint suite (seed 0; training episodes),qbert,0,67060,700.0
Constraint suite (seed 0; training episodes),qbert,0,67586,800.0
Constraint suite (seed 0; training episodes),qbert,0,67989,625.0
Constraint suite (seed 0; training episodes),qbert,0,68657,725.0
Constraint suite (seed 0; training episodes),qbert,0,69224,725.0
Constraint suite (seed 0; training episodes),qbert,0,69809,1275.0
Constraint suite (seed 0; training episodes),qbert,0,70285,700.0
Constraint suite (seed 0; training episodes),qbert,0,70902,775.0
Constraint suite (seed 0; training episodes),qbert,0,71488,825.0
Constraint suite (seed 0; training episodes),qbert,0,71945,675.0
Constraint suite (seed 0; training episodes),qbert,0,72482,775.0
Constraint suite (seed 0; training episodes),qbert,0,73028,750.0
Constraint suite (seed 0; training episodes),qbert,0,73613,775.0
Constraint suite (seed 0; training episodes),qbert,0,74094,700.0
Constraint suite (seed 0; training episodes),qbert,0,74795,1300.0
Constraint suite (seed 0; training episodes),qbert,0,75253,725.0
Constraint suite (seed 0; training episodes),qbert,0,75705,675.0
Constraint suite (seed 0; training episodes),qbert,0,76024,350.0
Constraint suite (seed 0; training episodes),qbert,0,76532,700.0
Constraint suite (seed 0; training episodes),qbert,0,77063,725.0
Constraint suite (seed 0; training episodes),qbert,0,77585,650.0
